sweep,n_artifacts,m_observers,averaging,seed_rep,generation,kl_payload,creator_col_kl,eff_sample_count,mi_genuine,mean_deep_genuine
N,1000,5,False,2,4,0.05052816675655179,0.7030121628951791,582.2132446503676,0.5804658698500218,2.3304
N,1000,5,False,2,5,0.07392343144912761,0.8959934588060626,584.0683056692842,0.5428353186026361,2.3378
N,1000,5,False,2,6,0.07884791318859394,0.6375280072469718,660.6608272294604,0.46005328193156086,2.6442
N,1000,5,False,2,7,0.1490114987690751,0.5204825309570785,622.2797458470637,0.5399131293501341,2.4907999999999997
N,3000,5,True,0,0,0.04386813572935366,0.4203170582377359,1564.5657969575277,0.7942727547435844,2.0878666666666668
N,3000,5,True,0,1,0.10383203712934959,0.5758963192100768,1612.0372631657492,0.6570187920639328,2.1508666666666665
N,3000,5,True,0,2,0.08127183813376773,0.6098489866166095,1778.839691038936,0.5624343575073716,2.3734
N,3000,5,True,0,3,0.10682251837912421,0.6656162486980327,1838.8349034703108,0.510258227266538,2.453333333333333
N,3000,5,True,0,4,0.08802829436164704,0.698869927628593,1879.0146151644087,0.4643963602377005,2.507
N,3000,5,True,0,5,0.14820052417839613,0.7391271327245886,1977.6515649230557,0.4430879588975586,2.6384
N,3000,5,True,0,6,0.17959224689377262,0.6581980745622313,1792.9097349691424,0.48925176685105765,2.3922
N,3000,5,True,0,7,0.10518661006552552,0.6917362608917901,1909.2395960118988,0.42996352470690624,2.5469999999999997
N,3000,5,True,1,0,0.07210571610676669,0.3910976533524213,1363.9872285967651,0.8528375974937156,1.8206666666666667
N,3000,5,True,1,1,0.07827002091696976,0.5212588929607912,1726.3677623392166,0.644747722535239,2.303533333333333
N,3000,5,True,1,2,0.08573812728428021,0.5081911140733489,1823.3967789879594,0.5824241260178341,2.4330666666666665
N,3000,5,True,1,3,0.10276705940255705,0.6061631843497453,1801.0739302410009,0.5492579609478161,2.4030666666666667
N,3000,5,True,1,4,0.14950652942757775,0.6063769300772273,1859.9358377106084,0.5143992847641115,2.4815333333333336
N,3000,5,True,1,5,0.07806669797061769,0.6128678522738229,1835.6703708948967,0.49097539333840573,2.449466666666667
N,3000,5,True,1,6,0.13402807076582562,0.6485768414575497,1991.5711920113304,0.46717936135220145,2.6570666666666667
N,3000,5,True,1,7,0.15004033829702768,0.6316250527545517,1874.93257506104,0.48244210003766774,2.501466666666667
N,3000,5,True,2,0,0.061408301177742916,0.4539555135738983,1422.6643915553884,0.7645858040030786,1.8983999999999999
N,3000,5,True,2,1,0.1028548871626113,0.5603608716467537,1670.6821050816125,0.6705399890404337,2.2292666666666667
N,3000,5,True,2,2,0.104273116009397,0.5587573857500255,1626.2754825909028,0.6284759194356359,2.17
N,3000,5,True,2,3,0.15493671603145673,0.585417303873201,1755.6257652883626,0.6458757884772395,2.3424666666666667
N,3000,5,True,2,4,0.07431648548029995,0.6973811588242136,1867.427940016391,0.4562932961304065,2.4914666666666667
N,3000,5,True,2,5,0.16588914407058772,0.7978842952004541,2051.9963473297826,0.4612887570912559,2.7375333333333334
N,3000,5,True,2,6,0.09643012217028593,0.7475074212073958,1948.3336296729904,0.40299555059106157,2.599466666666667
N,3000,5,True,2,7,0.12313738314646641,0.7450606874093402,1979.6810034621103,0.4026083607473838,2.6411333333333333
N,3000,5,False,0,0,0.04386813572935366,0.36385668844930474,1564.5657969575277,0.7942727547435844,2.0878666666666668
N,3000,5,False,0,1,0.07311152264755122,0.538224091409361,1620.5395925557368,0.7940095291876723,2.1622
N,3000,5,False,0,2,0.06396469345799426,0.5613885253456857,1661.3398563365088,0.6588690955074197,2.2166
N,3000,5,False,0,3,0.0791839947433107,0.5147304160370585,1581.5584617987374,0.6869507307651215,2.1103333333333336
N,3000,5,False,0,4,0.07146265535132407,0.5617662008589371,1711.2827348186256,0.6203627405280867,2.2832666666666666
N,3000,5,False,0,5,0.10930238330763198,0.5405296871910116,1697.5482678902758,0.6097683495960411,2.2649333333333335
N,3000,5,False,0,6,0.15589348772711967,0.5924460043995357,1571.6685305498152,0.6685590847548402,2.0972666666666666
N,3000,5,False,0,7,0.1184344491862593,0.6214898465552554,1694.4013762126465,0.6501849544689156,2.2606
N,3000,5,False,1,0,0.07210571610676669,0.5241704728635743,1363.9872285967651,0.8528375974937156,1.8206666666666667
N,3000,5,False,1,1,0.07974320567675575,0.986989319894656,1743.2378173831687,0.5989264580297231,2.326
N,3000,5,False,1,2,0.08326848114493142,1.1381613175473992,1759.2211717574614,0.5272456882626009,2.3474
N,3000,5,False,1,3,0.10802217780413209,1.1262608438995447,1501.9700455690459,0.5091438286977515,2.0041333333333333
N,3000,5,False,1,4,0.1492587775709994,1.0378100092893963,1613.3435455114459,0.45687751284133443,2.152733333333333
N,3000,5,False,1,5,0.07109765601827185,0.8115880308366861,1718.6707982571006,0.45753931063572856,2.2934
N,3000,5,False,1,6,0.1282552653497297,0.7981872722943856,1823.6616495559538,0.4982023058173223,2.433133333333333
N,3000,5,False,1,7,0.13475148959021327,0.815957450561984,1680.687485083418,0.5518050994388739,2.2425333333333333
N,3000,5,False,2,0,0.061408301177742916,0.4761192383000633,1422.6643915553884,0.7645858040030786,1.8983999999999999
N,3000,5,False,2,1,0.11133400782683583,0.5262984596806628,1376.6277372031461,0.7759726213226834,1.8372666666666664
N,3000,5,False,2,2,0.08097365762484585,0.5330560886678066,1494.7339124086805,0.7634664197843256,1.9946000000000002
N,3000,5,False,2,3,0.13693231401053652,0.5613825729467805,1530.7596933861616,0.6881651168398946,2.042733333333333
N,3000,5,False,2,4,0.06892419732776002,0.4807982365062241,1753.3249878784075,0.5859327877056935,2.3392666666666666
N,3000,5,False,2,5,0.14997751201118048,0.7715215275487223,1962.1000366653193,0.571777575765154,2.617666666666666
N,3000,5,False,2,6,0.08878780465492336,0.5870986275920541,1861.0318396750943,0.5326312948105254,2.4830666666666668
N,3000,5,False,2,7,0.118940814793415,0.6006633083977219,1729.8773232894612,0.5689142061274035,2.3080666666666665
N,10000,5,True,0,0,0.06548107718788676,0.46381473459592326,5169.763943881551,0.776734857588863,2.06932
N,10000,5,True,0,1,0.09842057712957203,0.7219004577433448,5679.759311872178,0.6062133914449117,2.2736799999999997
N,10000,5,True,0,2,0.10949549723155354,0.6570396285221316,6254.503695147644,0.550758846626058,2.50354
N,10000,5,True,0,3,0.09775565031200123,0.6655536220066794,6155.215514926558,0.5145331167566969,2.46368
N,10000,5,True,0,4,0.18695521983899474,0.6358076875702932,6209.608420347974,0.49363539997474737,2.48524
N,10000,5,True,0,5,0.13358204849509206,0.6289213098583932,6638.888448856398,0.45885027878828666,2.657
N,10000,5,True,0,6,0.15125868889420502,0.6991760484938847,6270.546961133157,0.4511608161295653,2.50974
N,10000,5,True,0,7,0.1338360225357369,0.6769092507642556,6537.547893149223,0.4579474062725842,2.61658
N,10000,5,True,1,0,0.061366614944419695,0.4066073391021745,4917.696486249546,0.8159448902187638,1.9688399999999997
N,10000,5,True,1,1,0.13325264042291812,0.525694452769539,5510.253567941117,0.7033365857525968,2.20574
N,10000,5,True,1,2,0.10677858615669249,0.5104322224540654,5912.661133467516,0.6084601530364663,2.36632
N,10000,5,True,1,3,0.09655234320884534,0.4961923283692044,5995.702809656163,0.5617890062868623,2.4000399999999997
N,10000,5,True,1,4,0.08719238766733331,0.45200665155917874,6261.9350260888805,0.5339352411490317,2.50636
N,10000,5,True,1,5,0.11668499466218409,0.5549541947167947,6302.753357745363,0.5005711026848543,2.5227399999999998
N,10000,5,True,1,6,0.10724977067837821,0.5829169054173541,6413.895270199347,0.46876322517716495,2.5673399999999997
N,10000,5,True,1,7,0.10729956261438117,0.5655273287191392,6593.8603210544725,0.4272149680536744,2.6391400000000003
N,10000,5,True,2,0,0.06552427721462804,0.4425935692170034,5030.244782980973,0.7990078776415273,2.01398
N,10000,5,True,2,1,0.10395454635432226,0.6362400631310685,5751.47130348748,0.64974277373491,2.3022400000000003
N,10000,5,True,2,2,0.079375386749565,0.5705669455421286,5732.7530344170145,0.5860949540060625,2.2944
N,10000,5,True,2,3,0.13330045818438857,0.6730648273487394,5891.5443010947765,0.5700981108512929,2.3581
N,10000,5,True,2,4,0.1524813243113487,0.6876424079992097,5976.666953908372,0.5313680095024829,2.39208
N,10000,5,True,2,5,0.13391197518322523,0.7418662101248032,5451.724819123801,0.5396496604585896,2.18236
N,10000,5,True,2,6,0.10377620569016613,0.7251382703326514,6169.170624728925,0.5296707666072099,2.46926
N,10000,5,True,2,7,0.19346357141139928,0.6859098655825815,6034.396830595349,0.5463086456289128,2.4154799999999996
N,10000,5,False,0,0,0.06548107718788676,0.3619990874022604,5169.763943881551,0.776734857588863,2.06932
N,10000,5,False,0,1,0.08764308246503527,0.770979862833735,5658.330213088148,0.6805770758800328,2.2651600000000003
N,10000,5,False,0,2,0.10426494905997868,0.8593772926078267,5958.976142849623,0.5370537431778197,2.3853
N,10000,5,False,0,3,0.08650406724338142,1.141250243668434,6088.4253732513735,0.5190285256754621,2.4369199999999998
N,10000,5,False,0,4,0.16449275848618103,1.086263522958018,5592.253831645412,0.5173762553371166,2.23826
N,10000,5,False,0,5,0.11973644649258024,1.2334753969293568,6263.057735358356,0.42037642323196006,2.5066800000000002
N,10000,5,False,0,6,0.16468340998733694,1.1676026655400844,5902.202444115345,0.362458906591146,2.3624199999999997
N,10000,5,False,0,7,0.12364998964939701,1.27732215958524,6333.558199744067,0.38501388343810666,2.5349999999999997
N,10000,5,False,1,0,0.061366614944419695,0.3635386097731194,4917.696486249546,0.8159448902187638,1.9688399999999997
N,10000,5,False,1,1,0.1163435941483671,0.475653388763799,5168.590352191226,0.7779771306636466,2.06912
N,10000,5,False,1,2,0.10701253510752141,0.5242963166993144,5016.50121068506,0.7655761465360086,2.00786
N,10000,5,False,1,3,0.08870383151156028,0.48050596340647334,4886.32788784037,0.7512622406407328,1.9562800000000002
N,10000,5,False,1,4,0.0559104907212801,0.5476552323186089,5061.842571930742,0.763215283162081,2.0263
N,10000,5,False,1,5,0.1142209907750163,0.6694897172841411,5437.402436093731,0.6836094807119408,2.17658
N,10000,5,False,1,6,0.09710127801734206,0.649088168744206,6095.184158212323,0.577937833101247,2.4398600000000004
N,10000,5,False,1,7,0.10396569661496377,0.694665997480469,6193.82254708144,0.5137006751370435,2.4791800000000004
N,10000,5,False,2,0,0.06552427721462804,0.8674453414687978,5030.244782980973,0.7990078776415273,2.01398
N,10000,5,False,2,1,0.08450443971769173,0.999515972218296,6112.143672705478,0.5605522171051068,2.4464799999999998
N,10000,5,False,2,2,0.06684466830460532,0.8571468556537821,5923.665801384166,0.5580796299022017,2.3707400000000005
N,10000,5,False,2,3,0.1256900039397387,1.142263970496287,5492.025177521238,0.5614403379757282,2.19832
N,10000,5,False,2,4,0.1406795637938349,1.2253269484917833,5030.301479740427,0.43870003929448453,2.01358
N,10000,5,False,2,5,0.11554692809782295,1.4166091019756002,5347.977124017573,0.3973778882151849,2.1409599999999998
N,10000,5,False,2,6,0.09984787813356544,1.402304644460732,5406.558679246281,0.3947678087919021,2.1642400000000004
N,10000,5,False,2,7,0.19644036160859657,1.2666732602040927,5134.773158818862,0.3902330484393608,2.0556799999999997
M,1000,1,True,0,0,0.05963897110652619,0.49822326249039334,470.28056163484814,0.8738499515861089,1.885
M,1000,1,True,0,1,0.10721803509249285,0.7164676838640782,551.0768210554022,0.7433290138541397,2.207
M,1000,1,True,0,2,0.13681650465348155,0.5199746987961178,566.7720512520085,0.7211893739916323,2.268
M,1000,1,True,0,3,0.09704431791090457,0.5448643557065778,588.1957351890146,0.7526604847393291,2.355
M,1000,1,True,0,4,0.17455079079002192,0.7416056523085057,554.8322840123762,0.6001159137517577,2.221
M,1000,1,True,0,5,0.1684594577715621,0.9230348745095908,675.2410659537157,0.46662963353134085,2.704
M,1000,1,True,0,6,0.19118714330479356,0.8993794209349701,612.2783135423326,0.5048534957198627,2.45
M,1000,1,True,0,7,0.1199381849005483,0.9128742137295754,612.536854088406,0.3976099200644434,2.452
M,1000,1,True,1,0,0.05640318596122057,0.48162393617933313,497.71866840052314,0.8627140757203168,1.995
M,1000,1,True,1,1,0.0629659093795944,0.8543893790114175,650.4399524794321,0.5589555657216525,2.604
M,1000,1,True,1,2,0.0945268194215414,0.8845334739682577,610.7069531890005,0.4751397935758646,2.444
