leak,reader,encounter,rejectable,gate_open,looked,drift_from_start,value_divergence,arm
0.1,14,5,True,0.10000000027066541,0.08333333333333333,0.006548982756323769,3.2201747461897594,skims_it
0.1,14,6,True,0.1,0.5833333333333334,0.006926934734196977,13.8155101848345,skims_it
0.1,14,7,True,0.10000000000000046,0.125,0.008517086401163845,5.0075331834419385,skims_it
0.1,14,8,True,0.10000000000000181,0.125,0.010455582997203818,4.830757591237191,skims_it
0.1,14,9,True,0.10000000000000066,0.125,0.0127325131733236,4.962232653579574,skims_it
0.1,14,10,True,0.16423413079469992,0.08333333333333333,0.012299225649275922,0.012100098081091498,skims_it
0.1,14,11,True,0.10000000995820096,0.08333333333333333,0.01382088509599081,2.696604547581711,skims_it
0.1,14,12,True,0.1,0.25,0.015512018106448332,6.440994314535002,skims_it
0.1,14,13,True,0.10000000000000044,0.125,0.013591724588182343,5.00907203824747,skims_it
0.1,14,14,True,0.1,0.2916666666666667,0.011222074299428106,8.444454674385153,skims_it
0.1,14,15,True,0.1,0.20833333333333334,0.006512942485362501,8.79105791609362,skims_it
0.1,14,16,True,0.10000000000000096,0.125,0.008307193730334256,4.906653180477651,skims_it
0.1,14,17,True,0.1,0.16666666666666666,0.007712290505725125,6.046008985774261,skims_it
0.1,14,18,True,0.10000016072121673,0.08333333333333333,0.007901334896500467,2.2248415045484857,skims_it
0.1,14,19,True,0.1,0.20833333333333334,0.009232608798380379,7.741678937921149,skims_it
0.1,15,0,True,0.1,0.4166666666666667,0.0025367536041300282,13.815503487135627,skims_it
0.1,15,1,True,0.10014854210198006,0.125,0.003620970067543165,1.1784561620117586,skims_it
0.1,15,2,True,0.1000000000000012,0.125,0.0032000846435818265,4.879925140204075,skims_it
0.1,15,3,True,0.1,0.16666666666666666,0.0025207506073558587,6.909263199928149,skims_it
0.1,15,4,True,0.10000010981148409,0.16666666666666666,0.002594148148096857,2.3479037091447004,skims_it
0.1,15,5,True,0.10000000090587736,0.08333333333333333,0.002899742722122978,3.0499371353627884,skims_it
0.1,15,6,True,0.10000000000096244,0.20833333333333334,0.005142948195270544,4.016651917064087,skims_it
0.1,15,7,True,0.10000095780832415,0.08333333333333333,0.006152584694312093,2.038294486719969,skims_it
0.1,15,8,True,0.1,0.16666666666666666,0.004377093664413204,6.073704196411205,skims_it
0.1,15,9,True,0.10000000037359259,0.08333333333333333,0.003717790051554669,3.1476332144690673,skims_it
0.1,15,10,True,0.10000000008710097,0.125,0.0029349330456201923,3.3972143593626316,skims_it
0.1,15,11,True,0.10000000016833449,0.16666666666666666,0.003055513649187533,3.2365174674825674,skims_it
0.1,15,12,True,0.1,0.16666666666666666,0.002495738591280227,6.331751631739244,skims_it
0.1,15,13,True,0.10000001705767082,0.08333333333333333,0.0017428199144047946,2.616379096097147,skims_it
0.1,15,14,True,0.1000000000000264,0.125,0.00207278760013168,4.47491681783969,skims_it
0.1,15,15,True,0.10000000388973197,0.08333333333333333,0.002649163822726886,2.816831411074406,skims_it
0.1,15,16,True,0.10000000000000002,0.125,0.0015692923039165498,5.543638454567997,skims_it
0.1,15,17,True,0.10000000096393152,0.08333333333333333,0.0022272205973338163,3.047688474863862,skims_it
0.1,15,18,True,0.10000000000016984,0.125,0.0017948577283047155,4.2295198013625255,skims_it
0.1,15,19,True,0.10000000000000361,0.125,0.0030080675602237768,4.73574022887569,skims_it
0.1,0,0,True,0.1,0.6666666666666666,0.006401437908397957,13.815489423029817,reads_it_closely
0.1,0,1,True,0.1,0.8333333333333334,0.028898216876526633,13.815510056195036,reads_it_closely
0.1,0,2,True,0.1,0.75,0.02476670291879195,13.815510557885773,reads_it_closely
0.1,0,3,True,0.1,0.7916666666666666,0.037756248688843294,13.81551055708677,reads_it_closely
0.1,0,4,True,0.1,0.6666666666666666,0.023449963768056782,13.815510521184121,reads_it_closely
0.1,0,5,True,0.1,0.6666666666666666,0.04073848207827552,13.815510485279738,reads_it_closely
0.1,0,6,True,0.1,0.6666666666666666,0.06528430172816427,13.815509600030428,reads_it_closely
0.1,0,7,True,0.1,0.75,0.06797142930041891,13.81551054369852,reads_it_closely
0.1,0,8,True,0.1,0.6666666666666666,0.08154016705672024,13.815510496332623,reads_it_closely
0.1,0,9,True,0.1,0.7083333333333334,0.10291564499413104,13.8155105156192,reads_it_closely
0.1,0,10,True,0.1,0.6666666666666666,0.12909354892992006,13.815510544957405,reads_it_closely
0.1,0,11,True,0.1,0.7083333333333334,0.16172938464589015,13.263337859457302,reads_it_closely
0.1,0,12,True,0.1,0.6666666666666666,0.19563250007457691,13.815510543915218,reads_it_closely
0.1,0,13,True,0.1,0.875,0.19344385682512277,13.815510557369487,reads_it_closely
0.1,0,14,True,0.1,0.7083333333333334,0.22611917828182937,13.815510484539361,reads_it_closely
0.1,0,15,True,0.1,0.6666666666666666,0.15718495706118296,13.815509511510825,reads_it_closely
0.1,0,16,True,0.1,0.7916666666666666,0.11720046417836448,13.815510548721782,reads_it_closely
0.1,0,17,True,0.1,0.8333333333333334,0.1571295047274214,13.815510557962613,reads_it_closely
0.1,0,18,True,0.1,0.8333333333333334,0.15115238866580272,13.815510557955253,reads_it_closely
0.1,0,19,True,0.1,0.7916666666666666,0.125239664262351,13.81551055663413,reads_it_closely
0.1,1,0,True,0.1,0.6666666666666666,0.006401455910552557,13.81550916827813,reads_it_closely
0.1,1,1,True,0.1,0.6666666666666666,0.023175611688876413,13.81551053363772,reads_it_closely
0.1,1,2,True,0.1,0.6666666666666666,0.04753761280913664,13.815510557617472,reads_it_closely
0.1,1,3,True,0.1,0.6666666666666666,0.03878518352216567,13.81551036743492,reads_it_closely
0.1,1,4,True,0.1,0.75,0.0263511671214684,13.815510557547821,reads_it_closely
0.1,1,5,True,0.1,0.875,0.05749474832705516,13.815510556314516,reads_it_closely
0.1,1,6,True,0.1,0.875,0.05279319591854334,13.815510557952937,reads_it_closely
0.1,1,7,True,0.1,0.6666666666666666,0.04516492061364308,13.815509463951269,reads_it_closely
0.1,1,8,True,0.1,0.7916666666666666,0.05357877006494226,13.815510557963021,reads_it_closely
0.1,1,9,True,0.1,0.8333333333333334,0.07446686092764516,13.815510557963115,reads_it_closely
0.1,1,10,True,0.1,0.6666666666666666,0.085324545925919,13.815510519594978,reads_it_closely
0.1,1,11,True,0.1,0.6666666666666666,0.10441660463144543,13.815510548164081,reads_it_closely
0.1,1,12,True,0.1,0.75,0.04951076004490351,13.815510556443588,reads_it_closely
0.1,1,13,True,0.1,0.8333333333333334,0.06741624565016331,13.81551046751063,reads_it_closely
0.1,1,14,True,0.1,0.7916666666666666,0.09534073726539169,13.815510460104157,reads_it_closely
0.1,1,15,True,0.1,0.6666666666666666,0.06739848161807921,13.815510542546424,reads_it_closely
0.1,1,16,True,0.1,0.75,0.03093979991001205,12.768490177773865,reads_it_closely
0.1,1,17,True,0.1,0.6666666666666666,0.021582663547151194,13.815510557479023,reads_it_closely
0.1,1,18,True,0.1,0.7083333333333334,0.0274530675105462,13.81551034522201,reads_it_closely
0.1,1,19,True,0.1,0.6666666666666666,0.043584197908105415,13.815510556893466,reads_it_closely
0.1,2,0,True,0.1,0.7083333333333334,0.007210020250759702,13.815510556668599,reads_it_closely
0.1,2,1,True,0.1,0.7083333333333334,0.009387940178384256,13.815510544763244,reads_it_closely
0.1,2,2,True,0.1,0.8333333333333334,0.027060317052816644,13.81551055795806,reads_it_closely
0.1,2,3,True,0.1,0.9166666666666666,0.061073954235100175,13.815510557963217,reads_it_closely
0.1,2,4,True,0.1,0.6666666666666666,0.06069721409746794,13.56621600689211,reads_it_closely
0.1,2,5,True,0.1,0.8333333333333334,0.09513806554447675,13.815510557963163,reads_it_closely
0.1,2,6,True,0.1,0.6666666666666666,0.12746956014874455,13.815510520005136,reads_it_closely
0.1,2,7,True,0.1,0.6666666666666666,0.09400899395524183,13.815493243352897,reads_it_closely
0.1,2,8,True,0.1,0.6666666666666666,0.08956173776421086,11.53770818207986,reads_it_closely
0.1,2,9,True,0.1,0.6666666666666666,0.0971845336485723,13.815510557067862,reads_it_closely
0.1,2,10,True,0.1,0.6666666666666666,0.12193347030344501,13.815510524851998,reads_it_closely
0.1,2,11,True,0.1,0.6666666666666666,0.07429396317086077,13.815510542343015,reads_it_closely
0.1,2,12,True,0.1,0.6666666666666666,0.04758690708414334,13.815510557486531,reads_it_closely
0.1,2,13,True,0.1,0.6666666666666666,0.04035534089386076,13.815510547710973,reads_it_closely
0.1,2,14,True,0.1,0.6666666666666666,0.044204121776327016,13.815510557492269,reads_it_closely
0.1,2,15,True,0.1,0.6666666666666666,0.06205689113207856,13.815509823834164,reads_it_closely
0.1,2,16,True,0.1,0.8333333333333334,0.06022911151245111,13.815510556699415,reads_it_closely
0.1,2,17,True,0.1,0.6666666666666666,0.020442301330932052,13.815510544915288,reads_it_closely
0.1,2,18,True,0.1,0.7083333333333334,0.004985743651915141,13.815510557725986,reads_it_closely
0.1,2,19,True,0.1,0.6666666666666666,0.004396848021348619,13.815510549063042,reads_it_closely
0.1,3,0,True,0.1,0.6666666666666666,0.006401443706336059,13.815494430298214,reads_it_closely
0.1,3,1,True,0.1,0.8333333333333334,0.01090028213725372,13.815510557963112,reads_it_closely
0.1,3,2,True,0.1,0.7916666666666666,0.008502934263439853,13.815510557884696,reads_it_closely
0.1,3,3,True,0.1,0.7083333333333334,0.020738747812646355,13.81550634445628,reads_it_closely
0.1,3,4,True,0.1,0.8333333333333334,0.007267536010102167,13.815510557963236,reads_it_closely
0.1,3,5,True,0.1,0.875,0.03071560249576446,13.815510552408085,reads_it_closely
0.1,3,6,True,0.1,0.6666666666666666,0.026199233836186445,13.815510557210471,reads_it_closely
0.1,3,7,True,0.1,0.7916666666666666,0.03757749429704965,13.815510557957335,reads_it_closely
0.1,3,8,True,0.1,0.7083333333333334,0.01860014146212386,13.81551055785586,reads_it_closely
0.1,3,9,True,0.1,0.8333333333333334,0.0052926860037051625,13.815510557963211,reads_it_closely
0.1,3,10,True,0.1,0.6666666666666666,0.011587608056961657,13.815509904585298,reads_it_closely
0.1,3,11,True,0.1,0.875,0.02391886868699395,13.815510557962499,reads_it_closely
0.1,3,12,True,0.1,0.6666666666666666,0.04400542490551797,13.815510552114302,reads_it_closely
0.1,3,13,True,0.1,0.8333333333333334,0.0520324533721855,13.815510552431013,reads_it_closely
0.1,3,14,True,0.1,0.7083333333333334,0.025945526942346274,13.815510557867597,reads_it_closely
0.1,3,15,True,0.1,0.75,0.010569521263949777,13.815510550583467,reads_it_closely
0.1,3,16,True,0.1,0.875,0.017470128418290248,13.815510557914127,reads_it_closely
0.1,3,17,True,0.1,0.6666666666666666,0.034752241186051566,13.815509863070513,reads_it_closely
0.1,3,18,True,0.1,0.6666666666666666,0.0381700286769117,13.815510189442003,reads_it_closely
0.1,3,19,True,0.1,0.7916666666666666,0.0347186377068163,13.815510539810154,reads_it_closely
0.1,4,0,True,0.1,0.6666666666666666,0.006401456966686765,13.815510515893346,reads_it_closely
0.1,4,1,True,0.1,0.6666666666666666,0.023175613467059125,13.815510494339891,reads_it_closely
0.1,4,2,True,0.1,0.75,0.051150850983267555,13.815510545685475,reads_it_closely
0.1,4,3,True,0.1,0.6666666666666666,0.08170698430539355,13.815510535625926,reads_it_closely
0.1,4,4,True,0.1,0.6666666666666666,0.06624665447186352,13.815510542297803,reads_it_closely
0.1,4,5,True,0.1,0.8333333333333334,0.04615320114957436,13.815510557962757,reads_it_closely
0.1,4,6,True,0.1,0.6666666666666666,0.0481008905251899,13.815507449304192,reads_it_closely
0.1,4,7,True,0.1,0.7083333333333334,0.06214591360257155,13.815510557928187,reads_it_closely
0.1,4,8,True,0.1,0.6666666666666666,0.07972295259597958,13.815510557770823,reads_it_closely
0.1,4,9,True,0.1,0.7083333333333334,0.04280399131904737,13.815510557920524,reads_it_closely
0.1,4,10,True,0.1,0.75,0.05936807852434926,13.81550112842049,reads_it_closely
0.1,4,11,True,0.1,0.6666666666666666,0.034437778407121596,13.815510534311908,reads_it_closely
0.1,4,12,True,0.1,0.8333333333333334,0.06111924225488536,13.815510557963009,reads_it_closely
0.1,4,13,True,0.1,0.6666666666666666,0.08917307110561747,13.815510524987063,reads_it_closely
0.1,4,14,True,0.1,0.6666666666666666,0.057572292556619456,13.815510557718591,reads_it_closely
0.1,4,15,True,0.1,0.7083333333333334,0.05717620405416281,13.815510557901984,reads_it_closely
0.1,4,16,True,0.1,0.6666666666666666,0.0829999172539439,13.815510556624218,reads_it_closely
0.1,4,17,True,0.1,0.6666666666666666,0.053426475991220045,13.815510147383584,reads_it_closely
0.1,4,18,True,0.1,0.6666666666666666,0.056918027848142975,13.81551055549604,reads_it_closely
0.1,4,19,True,0.1,0.6666666666666666,0.07084197822680463,13.815510557770986,reads_it_closely
0.1,5,0,True,0.1,0.6666666666666666,0.006401456992855277,13.815510557213138,reads_it_closely
0.1,5,1,True,0.1,0.75,0.009524596983232967,13.815510557871502,reads_it_closely
0.1,5,2,True,0.1,0.7916666666666666,0.024885681990134953,13.81551055792229,reads_it_closely
0.1,5,3,True,0.1,0.6666666666666666,0.04700721780048282,13.815510496906667,reads_it_closely
0.1,5,4,True,0.1,0.7916666666666666,0.08129330453068911,13.815510557963256,reads_it_closely
0.1,5,5,True,0.1,0.7916666666666666,0.05862406609770507,13.815510500990905,reads_it_closely
0.1,5,6,True,0.1,0.7916666666666666,0.09481161834815188,13.815510554220184,reads_it_closely
0.1,5,7,True,0.1,0.6666666666666666,0.0868565431171034,13.815509842642765,reads_it_closely
0.1,5,8,True,0.1,0.8333333333333334,0.09499972814757668,13.815510557961948,reads_it_closely
0.1,5,9,True,0.1,0.8333333333333334,0.11725292699671083,13.8155105498892,reads_it_closely
0.1,5,10,True,0.1,0.8333333333333334,0.06495056400325677,13.815510557962938,reads_it_closely
0.1,5,11,True,0.1,0.8333333333333334,0.0868113242773579,13.815510557958548,reads_it_closely
0.1,5,12,True,0.1,0.7916666666666666,0.06408879227085137,13.815510557962725,reads_it_closely
0.1,5,13,True,0.1,0.6666666666666666,0.08545063849079547,13.81551015094122,reads_it_closely
0.1,5,14,True,0.1,0.7083333333333334,0.11456963673375911,13.81551047945092,reads_it_closely
0.1,5,15,True,0.1,0.7916666666666666,0.11696962377311304,13.81551053996105,reads_it_closely
0.1,5,16,True,0.1,0.7083333333333334,0.13097237549466972,13.81551055388348,reads_it_closely
0.1,5,17,True,0.1,0.75,0.15520775233587533,13.815510557955422,reads_it_closely
0.1,5,18,True,0.1,0.6666666666666666,0.09084975827602026,13.815510557568073,reads_it_closely
0.1,5,19,True,0.1,0.6666666666666666,0.11774270187231578,12.396851206394164,reads_it_closely
0.1,6,0,True,0.1,0.7083333333333334,0.007210018787609063,13.815508977721317,reads_it_closely
0.1,6,1,True,0.1,0.6666666666666666,0.008841326066570867,13.81551023532595,reads_it_closely
0.1,6,2,True,0.1,0.6666666666666666,0.022073711131831444,13.815510557733212,reads_it_closely
0.1,6,3,True,0.1,0.75,0.014942286237312384,13.815510555506913,reads_it_closely
0.1,6,4,True,0.1,0.7916666666666666,0.036747108900069436,13.815510509587526,reads_it_closely
0.1,6,5,True,0.1,0.75,0.03979244518551773,13.815510557787356,reads_it_closely
0.1,6,6,True,0.1,0.6666666666666666,0.06083200966028095,13.815510544188813,reads_it_closely
0.1,6,7,True,0.1,0.75,0.04820074611016903,13.815510557940444,reads_it_closely
0.1,6,8,True,0.1,0.6666666666666666,0.053135127110289976,13.815509786810114,reads_it_closely
0.1,6,9,True,0.1,0.6666666666666666,0.018699966648727293,13.815510557552207,reads_it_closely
0.1,6,10,True,0.1,0.7083333333333334,0.017240442803620956,13.81551055785428,reads_it_closely
0.1,6,11,True,0.1,0.6666666666666666,0.0262036949915063,13.815510557718238,reads_it_closely
0.1,6,12,True,0.1,0.6666666666666666,0.006052259372126591,13.815510335425857,reads_it_closely
0.1,6,13,True,0.1,0.6666666666666666,0.003998545979603776,13.815507904577712,reads_it_closely
0.1,6,14,True,0.1,0.75,0.006504893011194393,13.815509270473283,reads_it_closely
0.1,6,15,True,0.1,0.6666666666666666,0.0018787433641468954,13.815510446539074,reads_it_closely
0.1,6,16,True,0.1,0.875,0.00869127078708893,13.815510557962236,reads_it_closely
0.1,6,17,True,0.1,0.7083333333333334,0.005361427953420959,13.815510556989508,reads_it_closely
0.1,6,18,True,0.1,0.75,0.020972353184941797,13.815510557643176,reads_it_closely
0.1,6,19,True,0.1,0.6666666666666666,0.04360903134095617,13.815510476401643,reads_it_closely
0.1,7,0,True,0.1,0.8333333333333334,0.009912038101320152,13.81551055796325,reads_it_closely
0.1,7,1,True,0.1,0.6666666666666666,0.010576562812805897,13.815510557765329,reads_it_closely
0.1,7,2,True,0.1,0.75,0.007819164760223162,13.815510557958248,reads_it_closely
0.1,7,3,True,0.1,0.6666666666666666,0.01818643305542759,13.815510525595933,reads_it_closely
0.1,7,4,True,0.1,0.7916666666666666,0.02696974093785212,13.815510528200262,reads_it_closely
0.1,7,5,True,0.1,0.6666666666666666,0.045041980092761086,13.815510557385306,reads_it_closely
0.1,7,6,True,0.1,0.7916666666666666,0.020559197121602313,13.815510557257982,reads_it_closely
0.1,7,7,True,0.1,0.6666666666666666,0.04229177954643257,13.469989723565952,reads_it_closely
0.1,7,8,True,0.1,0.75,0.07425067965398627,13.815510557960106,reads_it_closely
0.1,7,9,True,0.1,0.7083333333333334,0.06093718778202434,13.815510557962758,reads_it_closely
0.1,7,10,True,0.1,0.7083333333333334,0.06421777983005299,13.81550964587451,reads_it_closely
0.1,7,11,True,0.1,0.6666666666666666,0.07804482463622793,13.815510541751692,reads_it_closely
0.1,7,12,True,0.1,0.7083333333333334,0.10109695102202416,13.81551055790438,reads_it_closely
0.1,7,13,True,0.1,0.75,0.13240972704152987,13.815510557901396,reads_it_closely
0.1,7,14,True,0.1,0.6666666666666666,0.1643850847975362,13.815510261506567,reads_it_closely
0.1,7,15,True,0.1,0.75,0.12431661726073366,13.815510557456506,reads_it_closely
0.1,7,16,True,0.1,0.6666666666666666,0.11096176458879813,13.815510557536987,reads_it_closely
0.1,7,17,True,0.1,0.6666666666666666,0.05575922107690287,13.815509045336688,reads_it_closely
0.1,7,18,True,0.1,0.6666666666666666,0.08453189112723641,13.81549814475815,reads_it_closely
0.1,7,19,True,0.1,0.8333333333333334,0.07991463335241561,13.815510545291897,reads_it_closely
0.1,8,0,True,0.1,0.7083333333333334,0.007210020244791011,13.81551054795006,reads_it_closely
0.1,8,1,True,0.1,0.8333333333333334,0.011326701357875113,13.81551055795464,reads_it_closely
0.1,8,2,True,0.1,0.75,0.025451794425103064,13.815510550776246,reads_it_closely
0.1,8,3,True,0.1,0.6666666666666666,0.0163782046329956,13.815507502262564,reads_it_closely
0.1,8,4,True,0.1,0.6666666666666666,0.021804887718875177,13.815510279317404,reads_it_closely
0.1,8,5,True,0.1,0.6666666666666666,0.035369925165596325,13.815510546986696,reads_it_closely
0.1,8,6,True,0.1,0.6666666666666666,0.01403950758820164,13.815510541005017,reads_it_closely
0.1,8,7,True,0.1,0.6666666666666666,0.011042461718459583,13.815510557505586,reads_it_closely
0.1,8,8,True,0.1,0.8333333333333334,0.0023794845704212452,13.815510557963142,reads_it_closely
0.1,8,9,True,0.1,0.8333333333333334,0.010954476608241101,13.815510557962408,reads_it_closely
0.1,8,10,True,0.1,0.7083333333333334,0.005354484745675854,13.815510557963178,reads_it_closely
0.1,8,11,True,0.1,0.8333333333333334,0.024716717620755585,13.815510557819064,reads_it_closely
0.1,8,12,True,0.1,0.6666666666666666,0.02702583453632132,13.81551055772158,reads_it_closely
0.1,8,13,True,0.1,0.8333333333333334,0.053273306109146656,13.815510557961142,reads_it_closely
0.1,8,14,True,0.1,0.8333333333333334,0.03388932060954271,13.815510557907102,reads_it_closely
0.1,8,15,True,0.1,0.6666666666666666,0.014171175809457967,13.815510557666439,reads_it_closely
0.1,8,16,True,0.1,0.6666666666666666,0.012262541305132872,13.815509578895584,reads_it_closely
0.1,8,17,True,0.1,0.7083333333333334,0.008688731749176778,13.815510547879898,reads_it_closely
0.1,8,18,True,0.1,0.6666666666666666,0.0007230297847654697,13.815510518028525,reads_it_closely
0.1,8,19,True,0.1,0.6666666666666666,0.007189819863962051,13.815493948642553,reads_it_closely
0.1,9,0,True,0.1,0.75,0.008064814075373843,13.815510557963105,reads_it_closely
0.1,9,1,True,0.1,0.6666666666666666,0.025962388403453947,13.815510557396728,reads_it_closely
0.1,9,2,True,0.1,0.8333333333333334,0.02337677229554503,13.815510557963234,reads_it_closely
0.1,9,3,True,0.1,0.7083333333333334,0.045027981877476246,13.81551055794889,reads_it_closely
0.1,9,4,True,0.1,0.7083333333333334,0.030423469840055423,13.815510555116536,reads_it_closely
0.1,9,5,True,0.1,0.7083333333333334,0.03338135391409112,13.815510556910509,reads_it_closely
0.1,9,6,True,0.1,0.6666666666666666,0.03156213882359814,13.815509691385182,reads_it_closely
0.1,9,7,True,0.1,0.75,0.04364821976560579,13.815510557176882,reads_it_closely
0.1,9,8,True,0.1,0.875,0.0716876794339873,13.815510557558278,reads_it_closely
0.1,9,9,True,0.1,0.8333333333333334,0.10786266367513742,13.815510557963227,reads_it_closely
0.1,9,10,True,0.1,0.7916666666666666,0.10304123885944316,13.815510536038907,reads_it_closely
0.1,9,11,True,0.1,0.75,0.11360784507443306,13.815510557962774,reads_it_closely
0.1,9,12,True,0.1,0.7916666666666666,0.1417432628592626,13.815509434270167,reads_it_closely
0.1,9,13,True,0.1,0.875,0.11181988983163638,13.815510557959296,reads_it_closely
0.1,9,14,True,0.1,0.6666666666666666,0.13695048198710558,13.815510543551696,reads_it_closely
0.1,9,15,True,0.1,0.6666666666666666,0.13892689422617122,13.815510553976042,reads_it_closely
0.1,9,16,True,0.1,0.7083333333333334,0.15165661994574003,13.815510557894934,reads_it_closely
0.1,9,17,True,0.1,0.7083333333333334,0.17247489336511895,13.815510557921463,reads_it_closely
0.1,9,18,True,0.1,0.6666666666666666,0.1488977477988526,13.815510504740631,reads_it_closely
0.1,9,19,True,0.1,0.6666666666666666,0.16035853813514342,13.815510557732395,reads_it_closely
0.1,10,0,True,0.1,0.7083333333333334,0.0072100202510500914,13.815510557201877,reads_it_closely
0.1,10,1,True,0.1,0.6666666666666666,0.024550292851733505,13.815509723222466,reads_it_closely
0.1,10,2,True,0.1,0.6666666666666666,0.021032291663864354,10.301305713793033,reads_it_closely
0.1,10,3,True,0.1,0.75,0.013979177422663462,13.81550999017642,reads_it_closely
0.1,10,4,True,0.1,0.8333333333333334,0.022395670440303606,13.815510557908764,reads_it_closely
0.1,10,5,True,0.1,0.7916666666666666,0.0365281760444857,13.815510557573358,reads_it_closely
0.1,10,6,True,0.1,0.7083333333333334,0.04970555052942875,13.815510557913196,reads_it_closely
0.1,10,7,True,0.1,0.8333333333333334,0.019210478355102662,13.815510557961831,reads_it_closely
0.1,10,8,True,0.1,0.8333333333333334,0.042840695605867736,13.815510557963146,reads_it_closely
0.1,10,9,True,0.1,0.8333333333333334,0.023659167675657025,13.81551055795867,reads_it_closely
0.1,10,10,True,0.1,0.6666666666666666,0.02651172418821715,13.815510550205,reads_it_closely
0.1,10,11,True,0.1,0.75,0.025235351119231322,13.815510557400081,reads_it_closely
0.1,10,12,True,0.1,0.6666666666666666,0.03456381970442586,13.81551055751349,reads_it_closely
0.1,10,13,True,0.1,0.6666666666666666,0.04339050297819798,13.815510550474501,reads_it_closely
0.1,10,14,True,0.1,0.6666666666666666,0.013309624872501181,13.815510555364535,reads_it_closely
0.1,10,15,True,0.1,0.6666666666666666,0.025060415042558577,13.81551055238268,reads_it_closely
0.1,10,16,True,0.1,0.7083333333333334,0.047159868096468896,13.815510555785778,reads_it_closely
0.1,10,17,True,0.1,0.6666666666666666,0.07449921264195263,13.815510534087077,reads_it_closely
0.1,10,18,True,0.1,0.6666666666666666,0.10650276638042219,11.655476333630254,reads_it_closely
0.1,10,19,True,0.1,0.875,0.15405628076384442,13.815510557963256,reads_it_closely
0.1,11,0,True,0.1,0.8333333333333334,0.009912038101248525,13.815510557888622,reads_it_closely
0.1,11,1,True,0.1,0.8333333333333334,0.035095032620790334,13.815510557963227,reads_it_closely
0.1,11,2,True,0.1,0.7083333333333334,0.029179034952288782,13.81551055796315,reads_it_closely
0.1,11,3,True,0.1,0.6666666666666666,0.019342503439556354,13.815510557336212,reads_it_closely
0.1,11,4,True,0.1,0.6666666666666666,0.024051672829429594,13.815510515482238,reads_it_closely
0.1,11,5,True,0.1,0.6666666666666666,0.006796272969047931,13.815510551380209,reads_it_closely
0.1,11,6,True,0.1,0.8333333333333334,0.008822620192026502,13.815510557963258,reads_it_closely
0.1,11,7,True,0.1,0.8333333333333334,0.028634078703332677,13.81551055635762,reads_it_closely
0.1,11,8,True,0.1,0.7083333333333334,0.05484663132838351,13.815510557915102,reads_it_closely
0.1,11,9,True,0.1,0.6666666666666666,0.04947948243495713,13.815510551047055,reads_it_closely
0.1,11,10,True,0.1,0.8333333333333334,0.08360529029644935,13.815510506998496,reads_it_closely
0.1,11,11,True,0.1,0.6666666666666666,0.053554724788658616,13.815494644339035,reads_it_closely
0.1,11,12,True,0.1,0.7083333333333334,0.04391459230282502,13.815509383337242,reads_it_closely
0.1,11,13,True,0.1,0.6666666666666666,0.022593726727240915,13.815510557708501,reads_it_closely
0.1,11,14,True,0.1,0.6666666666666666,0.014594530781953448,13.815510540693772,reads_it_closely
0.1,11,15,True,0.1,0.8333333333333334,0.01587432477273304,13.815510557638257,reads_it_closely
0.1,11,16,True,0.1,0.6666666666666666,0.004273451634177805,13.815510550754343,reads_it_closely
0.1,11,17,True,0.1,0.8333333333333334,0.011086188482717536,13.815510557961812,reads_it_closely
0.1,11,18,True,0.1,0.6666666666666666,0.02830133916642979,13.815510462008348,reads_it_closely
0.1,11,19,True,0.1,0.75,0.015243256602721356,13.815510557955848,reads_it_closely
0.1,12,0,True,0.1,0.75,0.008064814071469847,13.815510553482769,reads_it_closely
0.1,12,1,True,0.1,0.6666666666666666,0.009377955118758774,13.815510554316297,reads_it_closely
0.1,12,2,True,0.1,0.6666666666666666,0.0066126354696362105,13.815508106695201,reads_it_closely
0.1,12,3,True,0.1,0.8333333333333334,0.020611182275189394,13.815510557962245,reads_it_closely
0.1,12,4,True,0.1,0.75,0.0249402125204354,13.815510441074986,reads_it_closely
0.1,12,5,True,0.1,0.75,0.042793037651326346,13.81551055795633,reads_it_closely
0.1,12,6,True,0.1,0.6666666666666666,0.053144521783079005,13.815509961897979,reads_it_closely
0.1,12,7,True,0.1,0.6666666666666666,0.07225471077373968,13.815510279062718,reads_it_closely
0.1,12,8,True,0.1,0.875,0.10732325202067598,13.81551055796077,reads_it_closely
0.1,12,9,True,0.1,0.6666666666666666,0.11307630188323324,13.815510557694342,reads_it_closely
0.1,12,10,True,0.1,0.6666666666666666,0.06983105250503222,13.815510545322946,reads_it_closely
0.1,12,11,True,0.1,0.7916666666666666,0.037983321195098285,13.815510557954873,reads_it_closely
0.1,12,12,True,0.1,0.75,0.032979849210859793,13.815510543130728,reads_it_closely
0.1,12,13,True,0.1,0.6666666666666666,0.05141088607310516,13.815510548173409,reads_it_closely
0.1,12,14,True,0.1,0.6666666666666666,0.02167535718700628,13.815509522610945,reads_it_closely
0.1,12,15,True,0.1,0.875,0.023455666993386817,13.815510557926956,reads_it_closely
0.1,12,16,True,0.1,0.8333333333333334,0.043128518064020266,13.815510557950994,reads_it_closely
0.1,12,17,True,0.1,0.6666666666666666,0.033283589671443625,12.080975315302467,reads_it_closely
0.1,12,18,True,0.1,0.7083333333333334,0.03858444716287747,13.815510557048292,reads_it_closely
0.1,12,19,True,0.1,0.7083333333333334,0.05545951518432558,13.815510557328288,reads_it_closely
