tier,seed_rep,observer,true_goal,modal_goal,correct,first_skim_t,cum_deep,final_goal_entropy
POLISHED,12,87,1,1,1,1,1,0.34115558129236057
POLISHED,12,88,0,0,1,1,1,0.31070267826567305
POLISHED,12,89,3,3,1,2,2,0.015454176324935719
POLISHED,12,90,2,2,1,1,1,0.23482474224065403
POLISHED,12,91,0,2,0,1,1,0.33707884368084584
POLISHED,12,92,1,1,1,1,1,0.19879141660644387
POLISHED,12,93,3,3,1,2,2,0.01610810315711714
POLISHED,12,94,0,0,1,1,1,0.28374913670778157
POLISHED,12,95,1,1,1,2,2,0.0345685768544203
POLISHED,12,96,2,2,1,2,2,0.03437744375415021
POLISHED,12,97,3,3,1,2,2,0.021421781730085167
POLISHED,12,98,1,1,1,2,2,0.02936945118033398
POLISHED,12,99,1,1,1,2,2,0.03003662429915442
POLISHED,12,100,2,2,1,2,2,0.0540173398079343
POLISHED,12,101,1,1,1,1,1,0.20559929373281746
POLISHED,12,102,3,3,1,1,1,0.32767758985845447
POLISHED,12,103,3,3,1,2,2,0.022953310389274787
POLISHED,12,104,2,2,1,3,3,0.14152762594608828
POLISHED,12,105,2,2,1,1,1,0.21650846488739856
POLISHED,12,106,3,3,1,3,3,0.19399808894776777
POLISHED,12,107,2,2,1,2,2,0.03227881457878355
POLISHED,12,108,1,1,1,2,2,0.027221177409944175
POLISHED,12,109,1,1,1,2,2,0.02139503913260819
POLISHED,12,110,3,3,1,3,3,0.13806398458184854
POLISHED,12,111,3,3,1,2,2,0.033273715934157205
POLISHED,12,112,0,0,1,2,2,0.031589116289475916
POLISHED,12,113,0,0,1,2,2,0.033181204847536644
POLISHED,12,114,1,1,1,3,3,0.17271743441478593
POLISHED,12,115,0,0,1,2,2,0.03424266080309625
POLISHED,12,116,0,0,1,2,2,0.02197502811974206
POLISHED,12,117,1,1,1,3,3,0.1132879999156369
POLISHED,12,118,0,0,1,2,2,0.051671850858366966
POLISHED,12,119,0,0,1,2,2,0.026269349198263525
POLISHED,12,120,0,0,1,2,2,0.01972037336079084
POLISHED,12,121,1,1,1,1,1,0.3401190464752491
POLISHED,12,122,2,2,1,2,2,0.033509777622710256
POLISHED,12,123,3,3,1,2,2,0.03496079082837431
POLISHED,12,124,0,0,1,1,1,0.2546712892678136
POLISHED,12,125,0,0,1,2,2,0.034472417784455346
POLISHED,12,126,0,0,1,1,1,0.23436787728216457
POLISHED,12,127,1,1,1,3,3,0.1392782431270974
POLISHED,12,128,1,1,1,1,1,0.26716475529810113
POLISHED,12,129,3,3,1,1,1,0.2969790062452542
POLISHED,12,130,3,3,1,2,2,0.01735403270429658
POLISHED,12,131,0,0,1,2,2,0.06140584134371646
POLISHED,12,132,1,1,1,1,1,0.3274389639037922
POLISHED,12,133,3,3,1,1,1,0.3285392465340317
POLISHED,12,134,3,3,1,2,2,0.02803347439276435
POLISHED,12,135,0,0,1,2,2,0.02980619513535908
POLISHED,12,136,0,0,1,1,1,0.20236389554268086
POLISHED,12,137,3,3,1,3,3,0.11902411850969905
POLISHED,12,138,2,2,1,2,2,0.031076564419102844
POLISHED,12,139,2,2,1,2,2,0.058257585916399277
POLISHED,12,140,0,0,1,1,1,0.22414569821944275
POLISHED,12,141,1,1,1,2,2,0.01804327591478683
POLISHED,12,142,0,0,1,1,1,0.18188451975603573
POLISHED,12,143,2,2,1,3,3,0.20522362470488625
POLISHED,12,144,0,0,1,3,3,0.1473360969796374
POLISHED,12,145,3,3,1,2,2,0.053153682616737905
POLISHED,12,146,3,3,1,1,1,0.2956549687200656
POLISHED,12,147,0,0,1,2,2,0.02026401306703318
POLISHED,12,148,0,0,1,2,2,0.06233590312114315
POLISHED,12,149,2,2,1,1,1,0.23688998458896915
POLISHED,12,150,3,3,1,2,2,0.027811274537930853
POLISHED,12,151,1,1,1,2,2,0.059731440390877966
POLISHED,12,152,2,2,1,2,2,0.03490690998260289
POLISHED,12,153,1,2,0,1,1,0.2762610625152229
POLISHED,12,154,1,1,1,3,3,0.07180755756819134
POLISHED,12,155,2,2,1,2,2,0.020463671232272197
POLISHED,12,156,0,0,1,2,2,0.015393932922356832
POLISHED,12,157,1,1,1,2,2,0.05771976087608231
POLISHED,12,158,3,3,1,2,2,0.02866045819114196
POLISHED,12,159,2,2,1,2,2,0.016153144080698213
POLISHED,12,160,3,3,1,3,3,0.08765808714145727
POLISHED,12,161,3,3,1,2,2,0.03818808884974225
POLISHED,12,162,0,0,1,2,2,0.03136569222427892
POLISHED,12,163,1,1,1,1,1,0.3414160223026004
POLISHED,12,164,0,0,1,2,2,0.017087035925503622
POLISHED,12,165,2,2,1,3,3,0.2913914145479192
POLISHED,12,166,1,1,1,2,2,0.017646986364956395
POLISHED,12,167,0,0,1,1,1,0.24683687469865206
POLISHED,12,168,3,3,1,1,1,0.2321033656679765
POLISHED,12,169,1,1,1,2,2,0.019444501141214054
POLISHED,12,170,1,1,1,2,2,0.05839550614747381
POLISHED,12,171,0,0,1,3,3,0.07918284789566639
POLISHED,12,172,0,0,1,2,2,0.029260440261333055
POLISHED,12,173,0,0,1,2,2,0.0167946419208954
POLISHED,12,174,0,0,1,2,2,0.050142629844832115
POLISHED,12,175,1,1,1,2,2,0.0364587430846074
POLISHED,12,176,0,0,1,2,2,0.0626120580177031
POLISHED,12,177,2,2,1,3,3,0.06798878451553075
POLISHED,12,178,0,0,1,1,1,0.3323107276929675
POLISHED,12,179,0,0,1,1,1,0.2169054527610672
POLISHED,12,180,2,2,1,2,2,0.023696680763295078
POLISHED,12,181,1,1,1,1,1,0.3181623643478349
POLISHED,12,182,2,2,1,1,1,0.30975622609851483
POLISHED,12,183,3,3,1,1,1,0.33114179916083997
POLISHED,12,184,1,1,1,1,1,0.29801382249319414
POLISHED,12,185,3,3,1,4,4,0.030711605386155725
POLISHED,12,186,0,0,1,2,2,0.020479998537792157
POLISHED,12,187,3,3,1,1,1,0.2285330276806798
POLISHED,12,188,1,1,1,2,2,0.03996957192639887
POLISHED,12,189,2,2,1,2,2,0.039111098818967724
POLISHED,12,190,2,2,1,1,1,0.19235487189975833
POLISHED,12,191,1,1,1,2,2,0.03160557187719311
POLISHED,12,192,1,1,1,1,1,0.3052851027081734
POLISHED,12,193,3,3,1,2,2,0.03962355024270087
POLISHED,12,194,0,0,1,4,4,0.1837628184403307
POLISHED,12,195,0,0,1,2,2,0.057272874607442424
POLISHED,12,196,3,3,1,2,2,0.03350437221694212
POLISHED,12,197,0,0,1,1,1,0.3417226007723058
POLISHED,12,198,1,1,1,1,1,0.31081969658003217
POLISHED,12,199,2,2,1,2,2,0.0317276044487759
POLISHED,13,0,2,2,1,2,2,0.027015654173764406
POLISHED,13,1,1,1,1,2,2,0.019247992071789295
POLISHED,13,2,0,0,1,1,1,0.3177586383361892
POLISHED,13,3,3,3,1,1,1,0.29860128299925986
POLISHED,13,4,2,2,1,2,2,0.017151640882827873
POLISHED,13,5,2,2,1,3,3,0.19614591070362855
POLISHED,13,6,1,1,1,1,1,0.29894667652347223
POLISHED,13,7,3,3,1,2,2,0.034659589921621846
POLISHED,13,8,2,2,1,1,1,0.2174675703781544
POLISHED,13,9,1,1,1,2,2,0.06225928400229731
POLISHED,13,10,2,2,1,1,1,0.3300311530143412
POLISHED,13,11,3,3,1,2,2,0.020515621044239263
POLISHED,13,12,3,3,1,3,3,0.24376091426301624
POLISHED,13,13,2,0,0,1,1,0.298787431296353
POLISHED,13,14,2,2,1,2,2,0.031604154624477396
POLISHED,13,15,0,0,1,1,1,0.2747296324738746
POLISHED,13,16,2,2,1,2,2,0.023074191814373226
POLISHED,13,17,1,1,1,2,2,0.01917401998581532
POLISHED,13,18,0,0,1,2,2,0.06293133206919868
POLISHED,13,19,1,1,1,2,2,0.01634934618570795
POLISHED,13,20,2,2,1,2,2,0.051407991181608464
POLISHED,13,21,0,0,1,2,2,0.04359447750977628
POLISHED,13,22,2,2,1,2,2,0.04136903493291835
POLISHED,13,23,3,3,1,2,2,0.017546229163958968
POLISHED,13,24,3,3,1,2,2,0.016565687881272342
POLISHED,13,25,0,0,1,1,1,0.3401655437266393
POLISHED,13,26,2,2,1,3,3,0.18614292396395923
POLISHED,13,27,2,2,1,3,3,0.28213998560284875
POLISHED,13,28,1,1,1,1,1,0.3290265887715151
POLISHED,13,29,2,2,1,2,2,0.02773323740131474
POLISHED,13,30,0,0,1,2,2,0.03442463768764249
POLISHED,13,31,0,0,1,1,1,0.23943293988677677
POLISHED,13,32,2,2,1,2,2,0.05079989282103271
POLISHED,13,33,0,0,1,1,1,0.23365201904190105
POLISHED,13,34,1,1,1,2,2,0.02908860096928735
POLISHED,13,35,1,1,1,2,2,0.02697428285038237
POLISHED,13,36,3,3,1,1,1,0.33152554599630996
POLISHED,13,37,3,3,1,2,2,0.03233429448814963
POLISHED,13,38,1,1,1,2,2,0.03295499471241037
POLISHED,13,39,3,3,1,2,2,0.0465661476885712
POLISHED,13,40,2,2,1,2,2,0.03505006091232231
POLISHED,13,41,3,3,1,2,2,0.017579459890872624
POLISHED,13,42,0,0,1,1,1,0.31657575526775106
POLISHED,13,43,3,3,1,2,2,0.03048267780184039
POLISHED,13,44,1,1,1,3,3,0.30569848710246983
POLISHED,13,45,0,0,1,2,2,0.04781965401222196
POLISHED,13,46,2,2,1,2,2,0.030291482195079107
POLISHED,13,47,2,2,1,2,2,0.05878985935585937
POLISHED,13,48,2,2,1,1,1,0.2979209566345142
POLISHED,13,49,0,0,1,2,2,0.03131810373776196
POLISHED,13,50,3,3,1,2,2,0.032254981946949826
POLISHED,13,51,3,3,1,4,4,0.12395323039605699
POLISHED,13,52,0,0,1,2,2,0.046478072748136055
POLISHED,13,53,3,3,1,1,1,0.23903336919007806
POLISHED,13,54,3,3,1,3,3,0.2631344966923048
POLISHED,13,55,3,3,1,2,2,0.025276068514926454
POLISHED,13,56,3,3,1,2,2,0.02314921023907641
POLISHED,13,57,1,1,1,1,1,0.3173738746315203
POLISHED,13,58,1,1,1,3,3,0.1752637951601851
POLISHED,13,59,1,3,0,1,1,0.3293442046546089
POLISHED,13,60,1,1,1,2,2,0.0467910910779631
POLISHED,13,61,3,3,1,2,2,0.04030459503395806
POLISHED,13,62,3,3,1,3,3,0.13103224826116908
POLISHED,13,63,3,3,1,2,2,0.026015058434686173
POLISHED,13,64,0,0,1,2,2,0.04127325977534801
POLISHED,13,65,2,2,1,3,3,0.13955738329006426
POLISHED,13,66,3,0,0,1,1,0.22700916506434518
POLISHED,13,67,1,1,1,1,1,0.32392781826919925
POLISHED,13,68,2,2,1,2,2,0.03128027302852538
POLISHED,13,69,2,2,1,3,3,0.22642442432364637
POLISHED,13,70,2,2,1,2,2,0.03208914508093531
POLISHED,13,71,0,0,1,1,1,0.279291198846057
POLISHED,13,72,3,3,1,1,1,0.31896960249915396
POLISHED,13,73,0,0,1,1,1,0.2848325883033754
POLISHED,13,74,3,3,1,2,2,0.023968329572437285
POLISHED,13,75,2,2,1,2,2,0.026469564116707207
POLISHED,13,76,1,1,1,1,1,0.25338048572439453
POLISHED,13,77,0,0,1,2,2,0.028431474015855593
POLISHED,13,78,0,0,1,2,2,0.03802735723338041
POLISHED,13,79,2,2,1,2,2,0.016114574953824606
POLISHED,13,80,1,1,1,4,4,0.02351048219842118
POLISHED,13,81,2,2,1,2,2,0.049224458949446055
POLISHED,13,82,2,2,1,3,3,0.21405518233537343
POLISHED,13,83,3,3,1,1,1,0.3395363488145233
POLISHED,13,84,1,1,1,2,2,0.03392527992817701
POLISHED,13,85,3,3,1,2,2,0.02336851348551463
POLISHED,13,86,2,2,1,2,2,0.018156959771986742
POLISHED,13,87,2,2,1,2,2,0.058663824473188866
POLISHED,13,88,0,0,1,2,2,0.01855620340212909
POLISHED,13,89,2,2,1,3,3,0.24640549101680406
POLISHED,13,90,2,2,1,3,3,0.08985887374949557
POLISHED,13,91,2,2,1,3,3,0.15955809856269204
POLISHED,13,92,0,0,1,2,2,0.02864357860140338
POLISHED,13,93,1,1,1,1,1,0.3116364634812283
POLISHED,13,94,3,3,1,2,2,0.05284080420021325
POLISHED,13,95,2,2,1,1,1,0.3233668397138509
POLISHED,13,96,3,3,1,1,1,0.3381866135966926
POLISHED,13,97,0,0,1,2,2,0.04819235506056699
POLISHED,13,98,2,2,1,2,2,0.06339732415797975
POLISHED,13,99,3,3,1,2,2,0.024581353012038232
POLISHED,13,100,1,1,1,2,2,0.0328893874113841
POLISHED,13,101,2,2,1,1,1,0.2583117236126558
POLISHED,13,102,1,1,1,5,5,0.015556253079761134
POLISHED,13,103,1,1,1,1,1,0.34118839526993594
POLISHED,13,104,1,1,1,2,2,0.015921800731493817
POLISHED,13,105,0,0,1,1,1,0.18566657668034256
POLISHED,13,106,0,0,1,2,2,0.0248560853301665
POLISHED,13,107,2,2,1,3,3,0.08789521262397751
POLISHED,13,108,2,2,1,2,2,0.0475707807979621
POLISHED,13,109,3,3,1,1,1,0.33286364222099507
POLISHED,13,110,0,0,1,1,1,0.21099935259578964
POLISHED,13,111,3,2,0,1,1,0.20386235764983926
POLISHED,13,112,3,3,1,1,1,0.27632528810348606
POLISHED,13,113,1,1,1,1,1,0.3207637318559578
POLISHED,13,114,2,2,1,1,1,0.3064816908899851
POLISHED,13,115,2,2,1,3,3,0.12095206390198623
POLISHED,13,116,2,2,1,2,2,0.017498107450516158
POLISHED,13,117,3,3,1,2,2,0.053802965861201514
POLISHED,13,118,1,1,1,2,2,0.03258605652529414
POLISHED,13,119,3,3,1,3,3,0.07974897831709203
POLISHED,13,120,2,2,1,2,2,0.023013196116139313
POLISHED,13,121,1,1,1,2,2,0.04655012773298547
POLISHED,13,122,1,1,1,2,2,0.01641309160876797
POLISHED,13,123,2,2,1,2,2,0.032159641656027714
POLISHED,13,124,3,3,1,2,2,0.028182464330147764
POLISHED,13,125,2,2,1,1,1,0.3374026307390745
POLISHED,13,126,0,0,1,2,2,0.03477077756658893
POLISHED,13,127,0,0,1,1,1,0.34091810742209105
POLISHED,13,128,3,3,1,1,1,0.31549798817876296
POLISHED,13,129,2,2,1,3,3,0.2886704432716848
POLISHED,13,130,1,1,1,1,1,0.34095117082539234
POLISHED,13,131,2,2,1,1,1,0.3065363221192601
POLISHED,13,132,1,1,1,2,2,0.05998287708821111
POLISHED,13,133,0,0,1,3,3,0.11902502641622469
POLISHED,13,134,2,2,1,2,2,0.016076432900980903
POLISHED,13,135,3,3,1,2,2,0.031690408198319385
POLISHED,13,136,2,2,1,2,2,0.05127628824518988
POLISHED,13,137,0,0,1,2,2,0.02525996695509683
POLISHED,13,138,1,1,1,2,2,0.05505021847069193
POLISHED,13,139,2,2,1,1,1,0.3257156707205344
POLISHED,13,140,0,0,1,1,1,0.23267220158412238
POLISHED,13,141,0,0,1,3,3,0.16344624343238487
POLISHED,13,142,1,1,1,2,2,0.033622686910479704
POLISHED,13,143,0,0,1,2,2,0.03207775913573949
POLISHED,13,144,3,3,1,2,2,0.0315242193516877
POLISHED,13,145,0,0,1,1,1,0.3231115670058535
POLISHED,13,146,0,0,1,2,2,0.023276208903689314
POLISHED,13,147,2,2,1,1,1,0.23706060996006917
POLISHED,13,148,3,3,1,1,1,0.3318107634002373
POLISHED,13,149,0,0,1,1,1,0.28411160175221045
POLISHED,13,150,2,0,0,1,1,0.22070796777223628
POLISHED,13,151,1,1,1,2,2,0.030549043980205956
POLISHED,13,152,0,0,1,1,1,0.26377224459440246
POLISHED,13,153,1,1,1,2,2,0.05420898276292304
POLISHED,13,154,2,2,1,2,2,0.020698616621829424
POLISHED,13,155,1,1,1,2,2,0.021656325701799164
POLISHED,13,156,3,3,1,1,1,0.2843234613592754
POLISHED,13,157,1,1,1,2,2,0.04092913000662707
POLISHED,13,158,0,0,1,2,2,0.03254859020181803
POLISHED,13,159,0,0,1,1,1,0.32386882918283805
POLISHED,13,160,0,0,1,1,1,0.22736121823056574
POLISHED,13,161,2,2,1,1,1,0.27553338196591265
POLISHED,13,162,0,0,1,1,1,0.3437125444889684
POLISHED,13,163,3,3,1,2,2,0.015858397791903518
POLISHED,13,164,0,0,1,2,2,0.029863909024068026
POLISHED,13,165,3,3,1,2,2,0.049918817767334034
POLISHED,13,166,0,0,1,2,2,0.017657713097993084
POLISHED,13,167,0,0,1,1,1,0.19744816947055255
POLISHED,13,168,0,0,1,1,1,0.3438443915606264
POLISHED,13,169,1,1,1,2,2,0.06512771630520053
POLISHED,13,170,0,0,1,1,1,0.2440680518805264
POLISHED,13,171,0,0,1,1,1,0.3344226905372663
POLISHED,13,172,0,0,1,2,2,0.018311972187782827
POLISHED,13,173,1,1,1,2,2,0.032950708752312374
POLISHED,13,174,3,3,1,1,1,0.3053191294480887
POLISHED,13,175,2,2,1,1,1,0.26730239210031587
POLISHED,13,176,1,1,1,3,3,0.1276447332301745
POLISHED,13,177,0,0,1,1,1,0.2711538051882264
POLISHED,13,178,1,3,0,1,1,0.32387552109092677
POLISHED,13,179,3,3,1,2,2,0.02508510084383573
POLISHED,13,180,0,0,1,1,1,0.3456976542675413
POLISHED,13,181,1,1,1,2,2,0.01623272602919226
POLISHED,13,182,2,2,1,3,3,0.1285714424503392
POLISHED,13,183,3,3,1,2,2,0.03313157890221564
POLISHED,13,184,0,0,1,1,1,0.27384256434501325
POLISHED,13,185,1,1,1,2,2,0.017301209239106476
POLISHED,13,186,2,2,1,3,3,0.13279171060106917
POLISHED,13,187,1,1,1,2,2,0.017392238017329482
POLISHED,13,188,0,0,1,1,1,0.27195503500813256
POLISHED,13,189,0,0,1,2,2,0.03411853191602979
POLISHED,13,190,2,2,1,2,2,0.03243083344230273
POLISHED,13,191,0,0,1,2,2,0.02314986023955819
POLISHED,13,192,0,0,1,1,1,0.25311688417248224
POLISHED,13,193,1,1,1,2,2,0.033421924041171475
POLISHED,13,194,3,3,1,1,1,0.34479882557531494
POLISHED,13,195,0,0,1,4,4,0.19346025795774877
POLISHED,13,196,2,2,1,1,1,0.26570607343113634
POLISHED,13,197,0,0,1,2,2,0.030139028371893778
POLISHED,13,198,1,1,1,3,3,0.27064108174358786
POLISHED,13,199,0,0,1,2,2,0.06063308443092652
POLISHED,14,0,2,2,1,2,2,0.024946506296221936
POLISHED,14,1,2,2,1,1,1,0.27507585274428104
POLISHED,14,2,2,2,1,2,2,0.054612527513407616
POLISHED,14,3,2,2,1,2,2,0.015986226664141175
POLISHED,14,4,0,0,1,1,1,0.32845064673241
POLISHED,14,5,2,2,1,2,2,0.031514745636249925
POLISHED,14,6,2,2,1,3,3,0.21474835137030682
POLISHED,14,7,1,1,1,2,2,0.015422350156263361
POLISHED,14,8,3,3,1,2,2,0.05507486668126787
POLISHED,14,9,2,2,1,2,2,0.02787074346513415
POLISHED,14,10,0,0,1,2,2,0.030345254754513565
POLISHED,14,11,0,0,1,1,1,0.24317948086433122
POLISHED,14,12,1,1,1,2,2,0.03468414219033542
POLISHED,14,13,1,1,1,1,1,0.30205720378645634
POLISHED,14,14,2,2,1,1,1,0.33552910765594335
POLISHED,14,15,3,3,1,1,1,0.336136894881996
POLISHED,14,16,3,3,1,2,2,0.04374674715171891
POLISHED,14,17,0,0,1,2,2,0.06374055257405277
POLISHED,14,18,3,3,1,1,1,0.30047736355122334
POLISHED,14,19,3,3,1,2,2,0.03083268427348271
POLISHED,14,20,0,0,1,1,1,0.25166640746746943
POLISHED,14,21,3,3,1,2,2,0.020466307122324258
POLISHED,14,22,3,3,1,1,1,0.21510725893446048
POLISHED,14,23,1,1,1,2,2,0.030007621308358552
POLISHED,14,24,0,0,1,2,2,0.06394357521470356
POLISHED,14,25,1,1,1,2,2,0.03111163773723921
POLISHED,14,26,3,3,1,1,1,0.2836230485766601
POLISHED,14,27,1,1,1,3,3,0.08561502045531942
POLISHED,14,28,2,2,1,2,2,0.04640934763732595
POLISHED,14,29,3,3,1,2,2,0.03703946898657274
POLISHED,14,30,0,3,0,1,1,0.288845374493945
POLISHED,14,31,1,1,1,4,4,0.12272807396462501
POLISHED,14,32,2,2,1,1,1,0.298339131285571
POLISHED,14,33,3,3,1,1,1,0.2849803895849219
POLISHED,14,34,0,0,1,2,2,0.05572876874189177
POLISHED,14,35,3,3,1,3,3,0.16088689883843313
POLISHED,14,36,3,3,1,2,2,0.05122060846145695
POLISHED,14,37,0,0,1,1,1,0.23636465538337942
POLISHED,14,38,3,3,1,3,3,0.09918222741143468
POLISHED,14,39,1,1,1,2,2,0.033481024534733575
POLISHED,14,40,1,1,1,1,1,0.3083727318324881
POLISHED,14,41,0,0,1,2,2,0.05496165655244358
POLISHED,14,42,3,3,1,3,3,0.12019280026929637
POLISHED,14,43,3,3,1,1,1,0.31877615790400676
POLISHED,14,44,0,0,1,1,1,0.34141323903236315
POLISHED,14,45,2,2,1,1,1,0.295153831659172
POLISHED,14,46,1,1,1,1,1,0.32803572020927907
POLISHED,14,47,0,0,1,1,1,0.2476284098356371
POLISHED,14,48,1,1,1,2,2,0.017531817693497764
POLISHED,14,49,0,0,1,2,2,0.026257532846807784
POLISHED,14,50,2,2,1,1,1,0.3471780671597336
POLISHED,14,51,1,1,1,3,3,0.09579956694084442
POLISHED,14,52,2,2,1,3,3,0.19740021024434815
POLISHED,14,53,0,0,1,1,1,0.3153852916989972
POLISHED,14,54,1,1,1,1,1,0.34704362398468935
POLISHED,14,55,0,0,1,1,1,0.24366447917259043
POLISHED,14,56,1,1,1,3,3,0.18797974309499715
POLISHED,14,57,0,0,1,2,2,0.043694311153508185
POLISHED,14,58,1,1,1,2,2,0.03429733656134518
POLISHED,14,59,3,3,1,2,2,0.03693623191794385
POLISHED,14,60,2,2,1,2,2,0.038780498465742545
POLISHED,14,61,1,1,1,1,1,0.3164968901076557
POLISHED,14,62,0,0,1,2,2,0.03449039964272525
POLISHED,14,63,1,1,1,1,1,0.3083798525647121
POLISHED,14,64,2,2,1,2,2,0.026719659484602615
POLISHED,14,65,1,1,1,3,3,0.1438516300022421
POLISHED,14,66,1,1,1,2,2,0.0629126910588681
POLISHED,14,67,1,1,1,4,4,0.14973254325854107
POLISHED,14,68,3,3,1,1,1,0.34518194691690846
POLISHED,14,69,0,0,1,2,2,0.03144610226378661
POLISHED,14,70,0,0,1,2,2,0.054027139371097946
POLISHED,14,71,1,1,1,2,2,0.016104015014032805
POLISHED,14,72,3,3,1,2,2,0.04490436658043948
POLISHED,14,73,0,0,1,1,1,0.3421741841606918
POLISHED,14,74,1,1,1,1,1,0.20594354792909392
POLISHED,14,75,0,3,0,1,1,0.28779293404780976
POLISHED,14,76,0,0,1,1,1,0.33350703444288443
POLISHED,14,77,3,3,1,2,2,0.030481264430730497
POLISHED,14,78,2,2,1,2,2,0.032378800398034535
POLISHED,14,79,1,1,1,2,2,0.0322441058454217
POLISHED,14,80,0,0,1,1,1,0.2597028523182185
POLISHED,14,81,3,3,1,1,1,0.31114910688293634
POLISHED,14,82,2,2,1,1,1,0.26001661008822724
POLISHED,14,83,0,0,1,2,2,0.05714285715020781
POLISHED,14,84,3,3,1,2,2,0.0577654614451904
POLISHED,14,85,3,3,1,1,1,0.2491060553560683
POLISHED,14,86,3,3,1,2,2,0.028516125610366826
POLISHED,14,87,1,0,0,1,1,0.2741290723542258
POLISHED,14,88,2,2,1,2,2,0.05557098411486265
POLISHED,14,89,3,3,1,2,2,0.018032354909433383
POLISHED,14,90,0,0,1,2,2,0.016509827739094204
POLISHED,14,91,3,3,1,2,2,0.03334028571261097
POLISHED,14,92,2,2,1,2,2,0.03182815755956869
POLISHED,14,93,3,3,1,1,1,0.22728272493031165
POLISHED,14,94,1,1,1,2,2,0.03263887891647753
POLISHED,14,95,3,3,1,2,2,0.026187096435606527
POLISHED,14,96,3,0,0,1,1,0.28056506403333636
POLISHED,14,97,0,0,1,1,1,0.336778334436847
POLISHED,14,98,3,3,1,2,2,0.05953819071223227
POLISHED,14,99,1,1,1,1,1,0.3411948747307638
POLISHED,14,100,3,3,1,1,1,0.28634085366185047
POLISHED,14,101,1,1,1,2,2,0.050543273843547946
POLISHED,14,102,0,0,1,2,2,0.015778051055190753
POLISHED,14,103,0,0,1,2,2,0.03437804470939975
POLISHED,14,104,0,0,1,2,2,0.04799388440303898
POLISHED,14,105,0,0,1,3,3,0.10891165728105211
POLISHED,14,106,1,1,1,2,2,0.029002306679671935
POLISHED,14,107,3,3,1,1,1,0.31256765071559767
POLISHED,14,108,0,0,1,2,2,0.023631975947456273
POLISHED,14,109,1,1,1,1,1,0.2759697672908268
POLISHED,14,110,2,2,1,1,1,0.21093936221749265
POLISHED,14,111,0,0,1,3,3,0.1670849413449813
POLISHED,14,112,0,0,1,3,3,0.16082648960436205
POLISHED,14,113,2,2,1,1,1,0.2373536287590812
POLISHED,14,114,0,0,1,2,2,0.022347994267527455
POLISHED,14,115,2,2,1,1,1,0.2817186560569593
POLISHED,14,116,3,3,1,1,1,0.25773303667646996
POLISHED,14,117,2,2,1,1,1,0.22609769298913387
POLISHED,14,118,3,3,1,2,2,0.03177066714120902
POLISHED,14,119,1,1,1,2,2,0.029918102470462497
POLISHED,14,120,0,0,1,2,2,0.025689982746386737
POLISHED,14,121,1,1,1,2,2,0.030871529902320304
POLISHED,14,122,3,3,1,2,2,0.047586683243986135
POLISHED,14,123,2,2,1,3,3,0.07116094308422755
POLISHED,14,124,2,2,1,2,2,0.021672002147981515
POLISHED,14,125,1,1,1,2,2,0.03456887175758955
POLISHED,14,126,2,2,1,3,3,0.2720498746057345
POLISHED,14,127,0,0,1,1,1,0.29583140543728953
POLISHED,14,128,3,3,1,3,3,0.14530534078270357
POLISHED,14,129,3,3,1,3,3,0.05755201108874011
POLISHED,14,130,0,0,1,2,2,0.030162941234461033
POLISHED,14,131,3,3,1,1,1,0.2968583844458365
POLISHED,14,132,0,0,1,1,1,0.2930693127194024
POLISHED,14,133,3,3,1,3,3,0.13976291814669853
POLISHED,14,134,2,2,1,2,2,0.04468475222432214
POLISHED,14,135,0,0,1,2,2,0.03821813478944845
POLISHED,14,136,0,0,1,2,2,0.061368894313139986
POLISHED,14,137,0,0,1,3,3,0.08547046278208023
POLISHED,14,138,0,0,1,2,2,0.017337323985535353
POLISHED,14,139,3,3,1,2,2,0.029183463582130177
POLISHED,14,140,1,1,1,1,1,0.2792788718990564
POLISHED,14,141,2,0,0,1,1,0.28455641160212003
POLISHED,14,142,2,2,1,2,2,0.0338580752709742
POLISHED,14,143,3,3,1,2,2,0.04640796011064687
POLISHED,14,144,2,2,1,1,1,0.2837411431951891
POLISHED,14,145,0,0,1,2,2,0.05330005244224667
POLISHED,14,146,0,0,1,2,2,0.054600838494232744
POLISHED,14,147,1,1,1,2,2,0.03297885435488609
POLISHED,14,148,2,2,1,1,1,0.32276459101958266
POLISHED,14,149,1,1,1,2,2,0.03282683566870201
POLISHED,14,150,0,0,1,2,2,0.024244472615654083
POLISHED,14,151,3,3,1,2,2,0.044992030499151396
POLISHED,14,152,2,2,1,2,2,0.017419151497749204
POLISHED,14,153,2,2,1,1,1,0.24233523335932733
POLISHED,14,154,3,3,1,2,2,0.04479122967838019
POLISHED,14,155,0,0,1,1,1,0.2224850394203891
POLISHED,14,156,0,0,1,1,1,0.33788152397857496
POLISHED,14,157,1,1,1,1,1,0.32019080224216745
POLISHED,14,158,2,2,1,2,2,0.04828958405130316
POLISHED,14,159,0,0,1,1,1,0.2722230372837076
POLISHED,14,160,1,1,1,2,2,0.03090142620518578
POLISHED,14,161,2,2,1,1,1,0.31243616992116896
POLISHED,14,162,2,2,1,1,1,0.29527413828124494
POLISHED,14,163,2,2,1,2,2,0.02158030815599321
POLISHED,14,164,3,3,1,1,1,0.31060947485397944
POLISHED,14,165,2,2,1,2,2,0.02871438842180682
POLISHED,14,166,0,0,1,2,2,0.03444683643543914
POLISHED,14,167,2,2,1,3,3,0.13601823156487347
