true_provenance,declared_signal,seed_rep,observer,true_goal,modal_goal,within_entropy,final_posterior
CREATOR,SIG_GHOST,17,145,1,1,0.034381476454317536,"[0.00119958841714733, 0.9953689627180234, 0.002232629326175331, 0.0011988195386536291]"
CREATOR,SIG_GHOST,17,146,1,1,0.0006689113385438224,"[1.7029068681030812e-05, 0.9999436838963854, 2.150128613425531e-05, 1.778574879931821e-05]"
CREATOR,SIG_GHOST,17,147,1,1,0.028911964202679018,"[0.0009641930178214234, 0.9961346969928421, 0.0005496834748528357, 0.002351426514483824]"
CREATOR,SIG_GHOST,17,148,1,1,0.017356870743537284,"[0.0002970625387521966, 0.9978311781474223, 0.00044065000611533123, 0.0014311093077101203]"
CREATOR,SIG_GHOST,17,149,1,1,0.9190620447926006,"[0.09740389175369829, 0.706603931812825, 0.06946233484768653, 0.12652984158579025]"
CREATOR,SIG_GHOST,17,150,1,1,0.009270243995165059,"[0.0008248773518412172, 0.9989146630327749, 0.00011632759176881957, 0.0001441320236148224]"
CREATOR,SIG_GHOST,17,151,1,1,0.030290085414094677,"[0.0004511795514417833, 0.9958256023371191, 0.0007169773340393817, 0.0030062407773995977]"
CREATOR,SIG_GHOST,17,152,1,1,0.0015576100048020592,"[3.862431553087274e-05, 0.9998571868263129, 6.847109271980189e-05, 3.571776543652099e-05]"
CREATOR,SIG_GHOST,17,153,1,1,0.051367846942639794,"[0.0026684140714823214, 0.9926651864460383, 0.0020497172025989207, 0.002616682279880547]"
CREATOR,SIG_GHOST,17,154,1,1,0.010570230008447779,"[0.0004544183150993612, 0.9988015225606216, 0.00038491891294489225, 0.0003591402113340368]"
CREATOR,SIG_GHOST,17,155,1,1,0.00027359149185638706,"[5.952298980880701e-06, 0.9999786753687578, 5.994633569524593e-06, 9.377698691819318e-06]"
CREATOR,SIG_GHOST,17,156,1,1,0.42423531331601577,"[0.11001986650013958, 0.876793936405124, 0.005822826069021073, 0.007363371025715252]"
CREATOR,SIG_GHOST,17,157,1,1,0.1642119025109464,"[0.009311737526837312, 0.9707133482633755, 0.011401040181441856, 0.008573874028345281]"
CREATOR,SIG_GHOST,17,158,1,1,0.044254978098195716,"[0.0021130220524419566, 0.9938335651058955, 0.0017270895164376273, 0.002326323325224955]"
CREATOR,SIG_GHOST,17,159,1,1,0.008278688200883458,"[0.0003248332398905083, 0.9990901687152718, 0.00029062134008354506, 0.00029437670475428293]"
CREATOR,SIG_GHOST,17,160,1,1,0.11941446738148313,"[0.006566432833968656, 0.9801075506942734, 0.007291663367219392, 0.006034353104538741]"
CREATOR,SIG_GHOST,17,161,1,1,0.005697118939311312,"[0.00016407731274201392, 0.9993989651703273, 0.00015840219736464766, 0.0002785553195660065]"
CREATOR,SIG_GHOST,17,162,1,1,0.011478351368776707,"[0.0003968775714290888, 0.998681322085276, 0.000576544905864971, 0.0003452554374298305]"
CREATOR,SIG_GHOST,17,163,1,1,0.07845175618554173,"[0.0016149734360578242, 0.9874168363380426, 0.008313836656959091, 0.002654353568940509]"
CREATOR,SIG_GHOST,17,164,1,1,0.012287766584011817,"[0.0004737734260325461, 0.9985784537366148, 0.00039215030439056843, 0.0005556225329620922]"
CREATOR,SIG_GHOST,17,165,1,1,0.0026920681417299188,"[4.257366032238391e-05, 0.9997356839355681, 0.0001573788409382486, 6.436356317149538e-05]"
CREATOR,SIG_GHOST,17,166,1,1,0.1601887379915076,"[0.006774203445286405, 0.9711463543223822, 0.015158997891406211, 0.006920444340925465]"
CREATOR,SIG_GHOST,17,167,1,1,0.01785565500457933,"[0.0007235882733691346, 0.9978283032716281, 0.0008345034588018241, 0.000613604996201144]"
CREATOR,SIG_GHOST,17,168,1,1,0.04252867615196032,"[0.0017013277462998818, 0.9940834362097477, 0.0014735892056596648, 0.002741646838292697]"
CREATOR,SIG_GHOST,17,169,1,1,0.08303646316721328,"[0.0038279694992185086, 0.9870770333171994, 0.003702743104748403, 0.00539225407883354]"
CREATOR,SIG_GHOST,17,170,1,1,0.014802446909955287,"[0.0006150773903706543, 0.9982437328473329, 0.00045552219875123626, 0.0006856675635452359]"
CREATOR,SIG_GHOST,17,171,1,1,0.39870625153859884,"[0.04418497400437676, 0.9094438318092507, 0.02304280823495602, 0.023328385951416557]"
CREATOR,SIG_GHOST,17,172,1,1,0.00035749409376751884,"[1.231729210454395e-05, 0.9999714829437576, 6.881363651524251e-06, 9.318400486292771e-06]"
CREATOR,SIG_GHOST,17,173,1,1,0.034743477089410335,"[0.001202701780918215, 0.9953351508393159, 0.0018769216667399388, 0.001585225713025818]"
CREATOR,SIG_GHOST,17,174,1,1,0.6807787442191428,"[0.038039812683083686, 0.7922450388662793, 0.024980475031054005, 0.1447346734195829]"
CREATOR,SIG_GHOST,17,175,1,1,0.1873776277958056,"[0.006588606557087648, 0.9640338010140899, 0.006358050178789224, 0.02301954225003343]"
CREATOR,SIG_GHOST,17,176,1,1,0.024424421171191268,"[0.001113771325119402, 0.9968963472817244, 0.0010561314571538476, 0.000933749936002288]"
CREATOR,SIG_GHOST,17,177,1,1,0.007657735958205571,"[0.00028294328964441866, 0.9991662667492569, 0.00030089150297609384, 0.0002498984581224158]"
CREATOR,SIG_GHOST,17,178,1,1,0.03880157221948802,"[0.00420420614128224, 0.9943897608251262, 0.0007617382659437403, 0.0006442947676479802]"
CREATOR,SIG_GHOST,17,179,1,1,0.0030548691885156362,"[0.00012815619529973706, 0.9997002576610995, 8.358714332614801e-05, 8.799900027444581e-05]"
CREATOR,SIG_GHOST,17,180,1,1,0.005145927173852271,"[0.00017657731470067006, 0.9994647442456511, 0.00021970935660594357, 0.00013896908304222107]"
CREATOR,SIG_GHOST,17,181,1,1,0.0013359945727821638,"[4.2115514191802254e-05, 0.999879909034986, 3.783140778076959e-05, 4.014404304138718e-05]"
CREATOR,SIG_GHOST,17,182,1,1,0.004044489702050214,"[0.00015267883007299401, 0.9995908396555762, 0.00015268344655981704, 0.00010379806779124073]"
CREATOR,SIG_GHOST,17,183,1,1,0.5082986360281301,"[0.009359229812264298, 0.8385893035086941, 0.007731552888774295, 0.14431991379026723]"
CREATOR,SIG_GHOST,17,184,1,1,0.04436057232845042,"[0.002250313072312098, 0.9938151066503941, 0.0022520498819643057, 0.0016825303953293003]"
CREATOR,SIG_GHOST,17,185,1,1,0.3889180556574212,"[0.030167323838071636, 0.9134416781584074, 0.02397788018005539, 0.03241311782346554]"
CREATOR,SIG_GHOST,17,186,1,1,0.005011974756218521,"[0.00025363547371927284, 0.9994782645184008, 0.00014095270530121195, 0.00012714730257857383]"
CREATOR,SIG_GHOST,17,187,1,1,0.0009006324913871779,"[2.109574912228186e-05, 0.9999220116403631, 2.8214793978826507e-05, 2.8677816535814105e-05]"
CREATOR,SIG_GHOST,17,188,1,1,0.14826939940359857,"[0.010828734309213849, 0.9740921801962605, 0.007321242784132862, 0.0077578427103927134]"
CREATOR,SIG_GHOST,17,189,1,1,0.12467146974755519,"[0.002820345961932287, 0.9774322837185778, 0.0029344048835958396, 0.01681296543589417]"
CREATOR,SIG_GHOST,17,190,1,1,0.26019081479758754,"[0.037605704531410794, 0.944785916071621, 0.007577352874486764, 0.010031026522481406]"
CREATOR,SIG_GHOST,17,191,1,1,0.018891083753257324,"[0.0005796288248809623, 0.9976694481665778, 0.0006054941937181008, 0.0011454288148231107]"
CREATOR,SIG_GHOST,17,192,1,1,0.15268911706920774,"[0.008987677943847786, 0.9732357800236641, 0.008448567221598875, 0.009327974810889168]"
CREATOR,SIG_GHOST,17,193,1,1,0.0007931196232100456,"[2.2999191514681065e-05, 0.9999321706790772, 2.4923608760429275e-05, 1.9906520647668637e-05]"
CREATOR,SIG_GHOST,17,194,1,1,0.11020170821210387,"[0.0055744141716482605, 0.981912799481273, 0.007195502173690578, 0.005317284173388199]"
CREATOR,SIG_GHOST,17,195,1,1,0.04946359631872473,"[0.002281767478298805, 0.9929838355361968, 0.002641409541001755, 0.00209298744450252]"
CREATOR,SIG_GHOST,17,196,1,1,0.43542536991147984,"[0.023868834295679875, 0.8981312907242637, 0.05021359489626132, 0.02778628008379489]"
CREATOR,SIG_GHOST,17,197,1,1,0.007603490504319377,"[0.00016801496627283496, 0.999158035228884, 0.0005043849977658766, 0.0001695648070771501]"
CREATOR,SIG_GHOST,17,198,1,1,0.31824454829936333,"[0.009449958440393749, 0.9249769352325045, 0.058033938905902194, 0.00753916742119952]"
CREATOR,SIG_GHOST,17,199,1,1,0.05638149718419118,"[0.003152638373856598, 0.9918225411521409, 0.0025685907722397382, 0.0024562297017627507]"
CREATOR,SIG_GHOST,18,0,1,1,0.05479804229530522,"[0.0033162972191209525, 0.9920662261130395, 0.0027084634407335013, 0.00190901322710598]"
CREATOR,SIG_GHOST,18,1,1,1,0.2868466885555457,"[0.011088577916914252, 0.9390066039669053, 0.03726936065100998, 0.012635457465170518]"
CREATOR,SIG_GHOST,18,2,1,1,0.0077892811035844365,"[0.0004964131190121935, 0.9991356752062813, 0.00013048027180127133, 0.00023743140290512075]"
CREATOR,SIG_GHOST,18,3,1,1,0.0049012229087069354,"[0.00020601626310396722, 0.9994932433134187, 0.0001639076380935598, 0.00013683278538374974]"
CREATOR,SIG_GHOST,18,4,1,1,0.05903206562131591,"[0.001322590368062137, 0.9909810632474836, 0.0015235557222999662, 0.0061727906621544286]"
CREATOR,SIG_GHOST,18,5,1,1,0.004968412393292085,"[0.00020001474680099264, 0.9994856932733086, 0.00017479389624522454, 0.0001394980836451033]"
CREATOR,SIG_GHOST,18,6,1,1,0.03669343284075455,"[0.0012978059694835956, 0.9950293141720069, 0.0020722829030250505, 0.0016005969554845985]"
CREATOR,SIG_GHOST,18,7,1,1,0.00035228386560168885,"[7.470585252142717e-06, 0.9999719501300759, 8.558648159104642e-06, 1.2020636512902124e-05]"
CREATOR,SIG_GHOST,18,8,1,1,0.004103243085580873,"[0.00016382398131450845, 0.9995844458116353, 0.00013617180492953213, 0.00011555840212073986]"
CREATOR,SIG_GHOST,18,9,1,1,0.003825735666118081,"[0.00012724630904872695, 0.9996158130769832, 0.00011312014812055868, 0.00014382046584742318]"
CREATOR,SIG_GHOST,18,10,1,1,0.02881208277920166,"[0.0011564248178515524, 0.9962486470746494, 0.001248654522650996, 0.0013462735848480234]"
CREATOR,SIG_GHOST,18,11,1,1,0.017951402220901653,"[0.0003352853539580949, 0.9977158865644722, 0.0016553854124426676, 0.0002934426691270464]"
CREATOR,SIG_GHOST,18,12,1,1,0.04246857032568067,"[0.0028637109398492577, 0.9940826462875352, 0.001476714344672803, 0.0015769284279427598]"
CREATOR,SIG_GHOST,18,13,1,1,0.015335928109397236,"[0.0005445304561995975, 0.9981720147720522, 0.0007488699633272582, 0.0005345848084207639]"
CREATOR,SIG_GHOST,18,14,1,1,0.00035596985401680035,"[1.3237406085891295e-05, 0.9999715847860752, 8.275140922715918e-06, 6.902666916247052e-06]"
CREATOR,SIG_GHOST,18,15,1,1,0.0009747863243471105,"[1.2032805192754026e-05, 0.9999127329692546, 6.0735296641608975e-05, 1.4498928911076879e-05]"
CREATOR,SIG_GHOST,18,16,1,1,0.0009443912466038378,"[2.6446895363106157e-05, 0.999917919687758, 2.6854030895124716e-05, 2.877938598381781e-05]"
CREATOR,SIG_GHOST,18,17,1,1,0.09404307774471443,"[0.0022266756535603495, 0.9840880697624825, 0.0021377230573838583, 0.011547531526573332]"
CREATOR,SIG_GHOST,18,18,1,1,0.1552500084071377,"[0.007220015183244583, 0.972307634339757, 0.01405185324418155, 0.006420497232816791]"
CREATOR,SIG_GHOST,18,19,1,1,0.08616301716838659,"[0.0036231163550700285, 0.9860507019615601, 0.0017668843383533413, 0.008559297345016308]"
CREATOR,SIG_GHOST,18,20,1,1,0.003321872790734301,"[8.601051577632554e-05, 0.9996713037020414, 0.00011656094934049746, 0.00012612483284187768]"
CREATOR,SIG_GHOST,18,21,1,1,0.002863783969389238,"[0.000107339724352517, 0.9997213718029213, 8.484322653113435e-05, 8.64452461953335e-05]"
CREATOR,SIG_GHOST,18,22,1,1,0.03844920947321298,"[0.0015821428007069289, 0.9947661027309185, 0.0018689356132801538, 0.001782818855094616]"
CREATOR,SIG_GHOST,18,23,1,1,0.0012272396383561442,"[3.1047274178037115e-05, 0.9998904629547857, 4.515995967922583e-05, 3.332981135685556e-05]"
CREATOR,SIG_GHOST,18,24,1,1,0.013695617628019388,"[0.0004985201486530402, 0.9983945255502725, 0.0005349624955667901, 0.0005719918055078016]"
CREATOR,SIG_GHOST,18,25,1,1,0.04764069586411433,"[0.002291035964385512, 0.9932795882212611, 0.0018542661324874967, 0.002575109681865854]"
CREATOR,SIG_GHOST,18,26,1,1,0.002464247443178915,"[7.059775172149431e-05, 0.9997641319878188, 8.578962966957751e-05, 7.948063079010589e-05]"
CREATOR,SIG_GHOST,18,27,1,1,0.0024523648490471692,"[7.19129998647247e-05, 0.9997652866259457, 7.102967288437569e-05, 9.177070130513328e-05]"
CREATOR,SIG_GHOST,18,28,1,1,0.00041223525229431863,"[1.265529701792793e-05, 0.9999667616673463, 9.271230708234255e-06, 1.1311804927564205e-05]"
CREATOR,SIG_GHOST,18,29,1,1,0.011856712936546606,"[0.0004314842127388143, 0.9986360640752259, 0.00043391539897043074, 0.0004985363130649129]"
CREATOR,SIG_GHOST,18,30,1,1,0.04298956002296748,"[0.0006474079414190594, 0.993902461424393, 0.0024519448733925104, 0.0029981857607955073]"
CREATOR,SIG_GHOST,18,31,1,1,0.11828086113637332,"[0.008214299760677503, 0.9802695436001865, 0.005045971301073942, 0.006470185338062246]"
CREATOR,SIG_GHOST,18,32,1,1,0.024154387245841694,"[0.002014073608244473, 0.9968455757428258, 0.0006640819562056466, 0.00047626869272397054]"
CREATOR,SIG_GHOST,18,33,1,1,0.11608815382202693,"[0.00613245338883929, 0.980717717257113, 0.005134907423083282, 0.008014921930964486]"
CREATOR,SIG_GHOST,18,34,1,1,0.0419996435608394,"[0.001517775472672567, 0.9941791319567461, 0.002573080268740734, 0.0017300123018405935]"
CREATOR,SIG_GHOST,18,35,1,1,0.03991954276231454,"[0.0015335850956988463, 0.9945037294890553, 0.001416758783551772, 0.002545926631694152]"
CREATOR,SIG_GHOST,18,36,1,1,0.6400097325225418,"[0.051782637284754324, 0.8302812313208418, 0.06858858888775292, 0.049347542506651056]"
CREATOR,SIG_GHOST,18,37,1,1,0.0002875188516472079,"[9.163018004196753e-06, 0.9999775186587755, 6.828261577633005e-06, 6.490061642649484e-06]"
CREATOR,SIG_GHOST,18,38,1,1,0.0023637439261101336,"[7.970647239271289e-05, 0.9997747866029044, 7.544990292049432e-05, 7.005702178242874e-05]"
CREATOR,SIG_GHOST,18,39,1,1,0.1685233847314942,"[0.00999240589761714, 0.9698085252571018, 0.010824501213749, 0.009374567631531997]"
CREATOR,SIG_GHOST,18,40,1,1,0.004104344105745077,"[0.0001678954485222027, 0.9995842323038538, 0.0001160031560721816, 0.00013186909155153624]"
CREATOR,SIG_GHOST,18,41,1,1,0.13532768228739583,"[0.007477058607872572, 0.9768824575917262, 0.007862203418465677, 0.007778280381935595]"
CREATOR,SIG_GHOST,18,42,1,1,0.0002919598789175606,"[7.737080019640405e-06, 0.999977164512171, 7.296512923061641e-06, 7.801894886229118e-06]"
CREATOR,SIG_GHOST,18,43,1,1,0.030757287854695496,"[0.0011613107381768897, 0.9959505567632954, 0.0012678646756768455, 0.0016202678228511103]"
CREATOR,SIG_GHOST,18,44,1,1,0.1404579007780489,"[0.01391714643116843, 0.9747754796554615, 0.00923868306079429, 0.002068690852575701]"
CREATOR,SIG_GHOST,18,45,1,1,0.6744340414133907,"[0.030620844357226736, 0.789950512508496, 0.15402524127747363, 0.025403401856803478]"
CREATOR,SIG_GHOST,18,46,1,1,0.04567331693334192,"[0.0021009837555432532, 0.9935863647760405, 0.002721507600058076, 0.0015911438683582266]"
CREATOR,SIG_GHOST,18,47,1,1,0.00263175200824825,"[7.320493867419111e-05, 0.9997462726951424, 8.614357729343318e-05, 9.437878889002502e-05]"
CREATOR,SIG_GHOST,18,48,1,1,0.038108101337895973,"[0.0019176612455438146, 0.9948192964819169, 0.0016098130527912673, 0.0016532292197480656]"
CREATOR,SIG_GHOST,18,49,1,1,0.014695296416108145,"[0.000675217663204547, 0.9982584620129881, 0.00045790237651106565, 0.0006084179472961843]"
CREATOR,SIG_GHOST,18,50,1,1,0.16155151995352113,"[0.016338434278654067, 0.9702278730804859, 0.010454880733239112, 0.0029788119076210344]"
CREATOR,SIG_GHOST,18,51,1,1,0.007177467795973159,"[0.0002472996268494392, 0.9992246610913338, 0.0002402415264183416, 0.0002877977553983256]"
CREATOR,SIG_GHOST,18,52,1,1,0.0165253247240999,"[0.0004959741055768224, 0.9980069869761591, 0.0006449761050808812, 0.0008520628131832161]"
CREATOR,SIG_GHOST,18,53,1,1,0.04407211822122867,"[0.0019833218408643652, 0.993851103299369, 0.0015884166572963947, 0.0025771582024701873]"
CREATOR,SIG_GHOST,18,54,1,1,0.012238266929643573,"[0.0004640356037081902, 0.9985847489443955, 0.000560905905942291, 0.00039030954595385345]"
CREATOR,SIG_GHOST,18,55,1,1,0.3031397163456867,"[0.05218212768814406, 0.9305407938905078, 0.0080783332688732, 0.009198745152474963]"
CREATOR,SIG_GHOST,18,56,1,1,0.28256976277395157,"[0.031544517273881224, 0.9398117809639303, 0.023531970860820123, 0.0051117309013683655]"
CREATOR,SIG_GHOST,18,57,1,1,0.04761289888330954,"[0.0032070498935830296, 0.9932443055122919, 0.0019341119257381418, 0.001614532668386922]"
CREATOR,SIG_GHOST,18,58,1,1,0.07583900282968642,"[0.004017643727793358, 0.9884188864819137, 0.004096144262833655, 0.0034673255274594848]"
CREATOR,SIG_GHOST,18,59,1,1,0.0010025410988720998,"[2.56160097616836e-05, 0.9999121214554125, 3.9486953744807165e-05, 2.277558108083707e-05]"
CREATOR,SIG_GHOST,18,60,1,1,0.3931942044625403,"[0.030401737718863456, 0.912362139289032, 0.02703043301358945, 0.030205689978515044]"
CREATOR,SIG_GHOST,18,61,1,1,0.001306106065688238,"[3.3495877887617924e-05, 0.9998827934090655, 3.934899250385808e-05, 4.436172054305873e-05]"
CREATOR,SIG_GHOST,18,62,1,1,0.004189063694767698,"[0.00013288002867271182, 0.9995749296766102, 0.0001273253577559296, 0.00016486493696090418]"
CREATOR,SIG_GHOST,18,63,1,1,0.05237812979004926,"[0.0021475576100397423, 0.9924643652457065, 0.001960795661823886, 0.0034272814824300372]"
CREATOR,SIG_GHOST,18,64,1,1,0.01978817869878592,"[0.0003195981757934572, 0.9974400970851255, 0.0018783025293869903, 0.0003620022096939601]"
CREATOR,SIG_GHOST,18,65,1,1,0.13519527079666516,"[0.006276882932977401, 0.9768204873885263, 0.009831474531622602, 0.007071155146873671]"
CREATOR,SIG_GHOST,18,66,1,1,0.04927666174046047,"[0.0022626244911218944, 0.9930199176841167, 0.002347391514432695, 0.002370066310328598]"
CREATOR,SIG_GHOST,18,67,1,1,0.5633786133997463,"[0.0228060932270368, 0.8484939410337433, 0.03358818105150242, 0.09511178468771765]"
CREATOR,SIG_GHOST,18,68,1,1,0.6289702881065942,"[0.025747249630104958, 0.8140596908380786, 0.13240284593403606, 0.027790213597780302]"
CREATOR,SIG_GHOST,18,69,1,1,0.02333070611409736,"[0.0005719572982139879, 0.9969534112860755, 0.0004453305238964769, 0.0020293008918140093]"
CREATOR,SIG_GHOST,18,70,1,1,0.0011725631027227732,"[3.539511858572761e-05, 0.9998959036535512, 3.833227628976409e-05, 3.036895157339428e-05]"
CREATOR,SIG_GHOST,18,71,1,1,0.009835512701441819,"[0.0003420477077827495, 0.9988949928134248, 0.0003414145454420194, 0.0004215449333503786]"
CREATOR,SIG_GHOST,18,72,1,1,9.048704723836764e-05,"[2.147184269884778e-06, 0.9999935578507321, 1.8806115934613239e-06, 2.4143534045982196e-06]"
CREATOR,SIG_GHOST,18,73,1,1,0.03768604447585112,"[0.0014635178919649955, 0.9948829212944515, 0.0019365904294803551, 0.0017169703841030236]"
CREATOR,SIG_GHOST,18,74,1,1,0.8491542909165436,"[0.11230775947322467, 0.7417249620583961, 0.07555297142028225, 0.07041430704809712]"
CREATOR,SIG_GHOST,18,75,1,1,0.0017625575767230813,"[0.00010582727150355601, 0.9998338048576562, 2.5742185804076045e-05, 3.462568503602636e-05]"
CREATOR,SIG_GHOST,18,76,1,1,0.31334736631423904,"[0.006310832088180584, 0.9311141701624888, 0.03889860735739379, 0.023676390391936752]"
CREATOR,SIG_GHOST,18,77,1,1,0.06447246135167434,"[0.001983411000515783, 0.9900299779359336, 0.0013535892154140543, 0.0066330218481367295]"
CREATOR,SIG_GHOST,18,78,1,1,0.014744986467049071,"[0.0004885178861067822, 0.9982440983597449, 0.0008376769125958997, 0.0004297068415524772]"
CREATOR,SIG_GHOST,18,79,1,1,0.0025265575900937157,"[8.738880558516543e-05, 0.999757564563408, 7.860757081162228e-05, 7.643906019501034e-05]"
CREATOR,SIG_GHOST,18,80,1,1,0.1898908226615162,"[0.005851598299630048, 0.9628914400946753, 0.005854436295430977, 0.025402525310263605]"
CREATOR,SIG_GHOST,18,81,1,1,0.0036080624682872844,"[0.00011605958532019658, 0.9996401053484648, 0.0001324587541874366, 0.00011137631202757253]"
CREATOR,SIG_GHOST,18,82,1,1,0.012334036924985279,"[0.0003621676585129239, 0.9985682311073961, 0.0004212997414993839, 0.0006483014925915867]"
CREATOR,SIG_GHOST,18,83,1,1,0.8641244520799729,"[0.06468811444144276, 0.7325876039482736, 0.07891768733261294, 0.12380659427767077]"
CREATOR,SIG_GHOST,18,84,1,1,0.0013991323839640463,"[4.372797037088987e-05, 0.9998735633058173, 4.7846673364337436e-05, 3.486205044759146e-05]"
CREATOR,SIG_GHOST,18,85,1,1,0.7511446462886774,"[0.035137785706586364, 0.7648121088656693, 0.15516508170731091, 0.04488502372043338]"
CREATOR,SIG_GHOST,18,86,1,1,0.13944536260506446,"[0.007693699519276262, 0.9759851367619506, 0.006866451352540301, 0.009454712366232866]"
CREATOR,SIG_GHOST,18,87,1,1,0.0043373881119903816,"[0.00017565247629616748, 0.9995575319944275, 0.0001575808710771902, 0.00010923465819897542]"
