half,arm,contamination,seed_rep,observer,artifact_index,eff_sample_count,creator_col_kl,col_change_rate,deep_per_genuine,generation,deep_per_artifact
recursion,honest_f0,0.0,0,1,975,521.9681270877461,0.6127236959891341,0.0006270250384595766,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,1000,535.7118698301042,0.6194858593077477,0.0011981626507262624,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,25,13.741403197929491,0.4535656741651184,0.08280088103787353,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,50,26.230014147953284,0.4926007493343608,0.0523728809058264,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,75,39.4744112875477,0.5855730811267722,0.017769305054539476,,1.0,0.5
recursion,honest_f0,0.0,0,2,100,52.21407539959398,0.5270728271212145,0.014567782937828266,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,125,66.17077960732409,0.5471408325845404,0.016468001088335266,,1.0,0.5
recursion,honest_f0,0.0,0,2,150,78.41446156616445,0.5432631987808616,0.010800031667011547,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,175,91.90785714267926,0.5223378835617967,0.0036891952462467987,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,200,105.15200602272944,0.5100791522769345,0.006044017621791484,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,225,120.1452349192517,0.5260410196946587,0.0046205094457976905,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,250,132.63885323187995,0.523346298993057,0.0031185989225318515,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,275,146.38211749607035,0.5053605267476194,0.007456248332799981,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,300,161.62483343829155,0.5090449173968277,0.0044827527392072245,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,325,172.8671099703272,0.5036598206894443,0.004986434676468087,,1.0,0.5
recursion,honest_f0,0.0,0,2,350,185.2828392847786,0.5129722571947246,0.004234386040740934,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,375,198.0251473853499,0.5097169808116452,0.0011755284332259116,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,400,211.26664539435296,0.4945018543632759,0.0031599331192449275,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,425,223.5106158094236,0.5036994859990132,0.003687667568917563,,1.0,0.5
recursion,honest_f0,0.0,0,2,450,238.25531399447274,0.5111787471556422,0.0035019218995034386,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,475,251.24681855364167,0.5157085162525398,0.0013910405215833172,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,500,266.4910597317848,0.524574495293413,0.0034576857719061395,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,525,282.48445184546426,0.5383262559489885,0.00290188897578314,,1.0,0.5
recursion,honest_f0,0.0,0,2,550,297.9795365692506,0.5510486219144038,0.0016220319534647459,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,575,311.22012405282044,0.5431091956443742,0.002237903646959589,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,600,324.96202965433673,0.5407862824773492,0.0027007685908889776,,1.0,0.5
recursion,honest_f0,0.0,0,2,625,340.95460938887743,0.5463613437110544,0.0019526620979998554,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,650,353.69748885144344,0.5491024954325817,0.0014885776866508415,,1.0,0.5
recursion,honest_f0,0.0,0,2,675,368.691129873304,0.5488730773932015,0.0012072771239938357,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,700,382.683385110906,0.5437884877760581,0.00241079842052191,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,725,398.42856801819005,0.5487387831366269,0.0019372351775234626,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,750,410.91765162177535,0.5357327994493881,0.0023389240213881547,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,775,425.15905110741096,0.5350470275954186,0.0015086162764668292,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,800,438.6531977536823,0.5380140421891154,0.0012985577657450475,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,825,452.3964898149243,0.5378850401360358,0.001415742985354738,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,850,466.1395854808447,0.5398699953020987,0.0007725454967310616,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,875,477.1301042807945,0.5343238217414228,0.0009102297843036435,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,900,492.1211123244891,0.5356009359224256,0.0008903935150413725,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,925,507.6140964494248,0.541213898212633,0.001154227079338246,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,950,521.8583153363841,0.5461767303763573,0.0010688172898192232,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,975,537.6013836521938,0.5479279148215828,0.0010605271200427773,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,1000,551.8441802406599,0.5520314383531033,0.0015881303258557331,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,25,14.738523153847815,0.7637750476028725,0.10190183032354744,,1.0,0.5
recursion,honest_f0,0.0,0,3,50,28.481928100312082,0.7339182050765352,0.022190748092566562,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,75,41.7247361563478,0.7329375214904965,0.019885179361002824,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,100,54.96597117401946,0.7051649829306301,0.012394662768476934,,1.0,0.5
recursion,honest_f0,0.0,0,3,125,66.45960251950814,0.6967191333676176,0.009707208267081801,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,150,77.94519741205767,0.7052669999925231,0.009094434078384433,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,175,90.1884077262489,0.6989420486267759,0.006336373676509779,,1.0,0.5
recursion,honest_f0,0.0,0,3,200,101.92998695133569,0.7019808066765781,0.006570225811489564,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,225,113.10633099328645,0.6932674074717564,0.005120435985414779,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,250,123.5996192443886,0.7153339540030278,0.004976833004745152,,1.0,0.5
recursion,honest_f0,0.0,0,3,275,133.84257594262104,0.7002376917185137,0.004355298910464724,,1.0,0.5
recursion,honest_f0,0.0,0,3,300,145.5844370571492,0.6744562970671886,0.00459194367768943,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,325,156.32865740895406,0.6939723626804881,0.004986717609146546,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,350,167.32303968288852,0.7032465782673881,0.002092118918699268,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,375,179.56579694995762,0.7008838357682569,0.0026333390495626376,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,400,192.80806528140897,0.7046255146232283,0.0038299777785948965,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,425,204.55234596649217,0.7161096266532679,0.0025457378375292046,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,450,215.5461537636417,0.7146305478017532,0.003321061776533845,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,475,228.53764965947528,0.7188548427746853,0.0028077574463621145,,1.0,0.8333333333333334
recursion,honest_f0,0.0,0,3,500,241.5309782866692,0.7303692177602332,0.00331463351334087,,1.0,0.5
recursion,honest_f0,0.0,0,3,525,255.52230046806312,0.722546303022576,0.0023091099548933746,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,550,267.0155196650532,0.7182430581807513,0.00213588163691151,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,575,282.00691806379643,0.7225073536090314,0.0035233125914999937,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,600,294.2452761175789,0.6986325019103041,0.0032825717090150986,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,625,305.98749803007826,0.6911324885562123,0.0021787272139034723,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,650,317.4814612920591,0.696698919021834,0.0019963095904908866,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,675,328.726268004105,0.700144050978903,0.0012848752137656723,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,700,341.7198007452611,0.7019174173601965,0.0023959315129440766,,1.0,0.6666666666666666
recursion,honest_f0,0.0,0,3,725,353.7138284694303,0.7108888532969782,0.001419493364244797,,1.0,0.8333333333333334
recursion,honest_f0,0.0,0,3,750,366.45574306943786,0.7039658185051192,0.002232246453120518,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,775,379.69851821488237,0.71295255908573,0.0018903360675309672,,1.0,0.6666666666666666
recursion,honest_f0,0.0,0,3,800,392.19147809589583,0.718690073375702,0.0018825323356964018,,1.0,0.5
recursion,honest_f0,0.0,0,3,825,403.43470732718504,0.7218625092053914,0.0011130303590872912,,1.0,0.5
recursion,honest_f0,0.0,0,3,850,415.92741548594915,0.7234461841822006,0.0012883352575152297,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,875,425.919113513073,0.7206570979028758,0.001961543887287817,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,900,440.16233879731016,0.7278544384580306,0.001300770858114285,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,925,452.6574200029004,0.7421112276805295,0.0016147531981958374,,1.0,0.6666666666666666
recursion,honest_f0,0.0,0,3,950,466.39973125418913,0.7435033415483523,0.001837608366658565,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,975,477.39395425368923,0.7453410639412454,0.0012084214601001896,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,1000,488.8880487250042,0.75228765724729,0.0012588398621091494,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,25,11.739061025620234,0.31010922399371066,0.06293360143705277,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,50,23.479568766277524,0.4500007016502292,0.034858686173846916,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,75,36.473789175538,0.63492078056569,0.026284265588019093,,1.0,0.5
recursion,honest_f0,0.0,0,4,100,47.21573940611694,0.6212985482457078,0.013847470874821228,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,125,59.206327981326794,0.6125672121987175,0.009539823967037816,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,150,70.9120996874538,0.610885428459446,0.00601296070152504,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,175,83.4026567500654,0.613961138182362,0.006692372508825844,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,200,96.64493788370929,0.612340957603578,0.003935274361368418,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,225,109.63869425728805,0.6450282766048837,0.004400235026640873,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,250,121.6311672012533,0.643597448582652,0.004725092309357019,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,275,133.87368279100022,0.6445132159436734,0.0037718015540255394,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,300,146.36195135760659,0.5916727829122793,0.005203183312256325,,1.0,0.8333333333333334
recursion,honest_f0,0.0,0,4,325,159.35295426811325,0.584546274633506,0.005575470250031821,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,350,172.34458690146417,0.5813349100869949,0.002671590430458331,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,375,185.337390361654,0.5718340963275895,0.002256286470089029,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,400,198.07871505221874,0.5284804571679328,0.004260141758070752,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,425,212.82182514976716,0.5403165681440546,0.003142808956536448,,1.0,0.5
recursion,honest_f0,0.0,0,4,450,225.5646413559262,0.5502746560799149,0.0022564407812281154,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,475,240.30729516004027,0.5595111388900681,0.002197473431786441,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,500,253.0489057011094,0.5434673839135054,0.0026810818840892043,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,525,268.79131709883666,0.5343559314568216,0.0023121243674681016,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,550,282.0336273048519,0.534754279680345,0.0021894159009807285,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,575,295.7765994158152,0.5359098628884194,0.0016744176916067652,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,600,308.26680284905274,0.5219794007340928,0.001487920742426925,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,625,322.7609648173562,0.5273146254751238,0.0021741999853031636,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,650,336.7545520389851,0.5323776796775805,0.0019638342199006535,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,675,349.7474993500159,0.5296532669168943,0.0008715248931167273,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,700,363.2402116643916,0.5337135902264354,0.0013303094750275152,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,725,376.2341560449084,0.5372058137526374,0.0009511695245534038,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,750,389.9757195920246,0.5438667726430909,0.0014604684409198743,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,775,403.4678177377279,0.5448848470546014,0.001058492586708944,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,800,416.2103260210356,0.5436658810784655,0.0008623889154755059,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,825,429.9528383475571,0.5449186624586423,0.000974242420981032,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,850,444.6971198548865,0.5499099756676006,0.0015140980519828934,,1.0,0.6666666666666666
recursion,honest_f0,0.0,0,4,875,457.6884535331791,0.5429667930270747,0.001922536439574175,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,900,473.18084295508567,0.544249070884914,0.0018106607458405102,,1.0,0.8333333333333334
recursion,honest_f0,0.0,0,4,925,485.6738362114387,0.5437702829131159,0.0011648130754026206,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,950,498.4135460679464,0.5360485223967867,0.0013064377313718833,,1.0,0.5
recursion,honest_f0,0.0,0,4,975,510.656268440149,0.537331819092637,0.0009798830304458867,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,1000,524.6501382525755,0.5389341694360802,0.001142016362831425,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,25,9.739034356146275,0.10185428398901003,0.04474448890071235,,2.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,50,21.48115611183158,0.20565726027656342,0.03152327578108105,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,75,33.47366661872071,0.2578588653215221,0.015736374322572088,,2.0,0.8333333333333334
recursion,honest_f0,0.0,0,0,100,46.71664812556285,0.295643516178107,0.015072951726509293,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,125,61.71025889551669,0.373918020805241,0.012995539673441171,,2.0,0.6666666666666666
recursion,honest_f0,0.0,0,0,150,75.20327943510564,0.4076830435285283,0.005633189178241844,,2.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,175,88.69570879442057,0.44398674963919316,0.005150856855489832,,2.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,200,102.43850510055428,0.45915000314093185,0.006641120935448686,,2.0,0.5
recursion,honest_f0,0.0,0,0,225,116.93117791141881,0.4665112063234501,0.006447519500565499,,2.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,250,130.08809929643223,0.4722914948761715,0.005815793206244298,,2.0,0.5
recursion,honest_f0,0.0,0,0,275,144.3304042660019,0.4709322697814766,0.006064869584058563,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,300,155.82138113851968,0.4500372235472807,0.003443617633648843,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,325,169.3147566585463,0.45693987534650626,0.003358232766981115,,2.0,0.5
recursion,honest_f0,0.0,0,0,350,182.55685967064483,0.45709728170007374,0.003776708606388977,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,375,195.04863239529996,0.450398352353204,0.0030339687466232183,,2.0,0.6666666666666666
recursion,honest_f0,0.0,0,0,400,208.79188006132716,0.4550080736789258,0.0030347129806168422,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,425,223.5342852741481,0.45656603351988273,0.0031370331426868975,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,450,236.27612187017036,0.44614262135541766,0.003395772443607772,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,475,251.51976184232598,0.463257231852337,0.0034152410188661576,,2.0,0.5
recursion,honest_f0,0.0,0,0,500,263.7626386730766,0.46134908044537953,0.0012010990098993164,,2.0,0.5
recursion,honest_f0,0.0,0,0,525,277.2559349176994,0.464183050285824,0.0020181519022741306,,2.0,0.5
recursion,honest_f0,0.0,0,0,550,290.7488397227248,0.46528503604193794,0.003316864767851182,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,575,304.7426196874561,0.47203340000339256,0.001126273650053585,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,600,319.73650778222486,0.4795881467735908,0.0020554514645724875,,2.0,0.5
recursion,honest_f0,0.0,0,0,625,332.9794096862442,0.4768859292933918,0.0023528829018819152,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,650,346.97116740411246,0.47904452626685623,0.0015994747420833891,,2.0,0.5
recursion,honest_f0,0.0,0,0,675,364.2153539958765,0.49178173120825897,0.0017202827513154348,,2.0,0.8333333333333334
recursion,honest_f0,0.0,0,0,700,378.959161261593,0.49738195078824515,0.0016716386969850697,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,725,391.19933547746746,0.49129060133876196,0.0009782839885206832,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,750,404.4415256678353,0.4865802964271887,0.0011066427848886195,,2.0,0.5
recursion,honest_f0,0.0,0,0,775,415.93311198227434,0.4846704841736953,0.0018656838983053714,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,800,429.67528726700334,0.4887154015444768,0.0013129977630198656,,2.0,0.5
recursion,honest_f0,0.0,0,0,825,443.91940345766466,0.490883155894065,0.0008723333099409997,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,850,458.41136462698705,0.4918078673227784,0.0016314487407002082,,2.0,0.5
recursion,honest_f0,0.0,0,0,875,470.9021198478626,0.49007053536358747,0.0014939386597446146,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,900,484.89289596045273,0.48857194448284325,0.0012800887850748042,,2.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,925,498.134886195506,0.4878073245876495,0.0010158391693918822,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,950,512.6278147945245,0.48794064627566447,0.0014473640283942902,,2.0,0.6666666666666666
recursion,honest_f0,0.0,0,0,975,524.8698010738605,0.4867492722483893,0.0010690921397600347,,2.0,0.5
recursion,honest_f0,0.0,0,0,1000,542.2504826884738,0.49395922551653726,0.0018331619172416585,,2.0,0.5
recursion,honest_f0,0.0,0,1,25,14.741156248140268,0.2322956179600471,0.06408443549597259,,2.0,0.5
recursion,honest_f0,0.0,0,1,50,30.73443160860012,0.4192254457338797,0.040787613879132885,,2.0,0.5
recursion,honest_f0,0.0,0,1,75,41.72507544280232,0.37905767304127147,0.022593975639538227,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,100,55.9688310744512,0.43687874849984315,0.011877600195359297,,2.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,125,72.44945584990255,0.49440287439774944,0.01066749386061241,,2.0,0.5
