content,label,theta,seed_rep,observer,source_goal,recovered_mu,recovered_mu_final,final_entropy,prior_drift,prior_mass_on_source_goal,value_divergence,theta_value,correct,confident,confidently_wrong
human,sig_creator,closed,16,21,2,2.2252728383872666,1.7365820037234923,3.0089149791257426e-15,6.257957207154724e-11,0.27724436150552006,3.1354942159058528,3.5734450157345528e-06,1,1,0
human,sig_creator,closed,16,22,2,2.5075134376624177,2.528176070984286,3.189376904016705e-15,7.680085619140867e-11,0.2401676916006737,3.135494215906146,3.5734450157303583e-06,0,1,0
human,sig_creator,closed,16,23,2,2.5059152186993487,2.5092235356707957,9.314403708754446e-13,3.756630744045897e-11,0.3805850708933543,3.1354942159059145,3.573445015733669e-06,1,1,0
human,sig_creator,closed,16,24,2,2.4316042660836894,2.580775800651118,2.2691544855315595e-15,9.330995991235172e-11,0.2078930828848722,3.135494215906146,3.573445015730357e-06,0,1,0
human,sig_creator,closed,16,25,2,2.5660615462882914,2.550184219402257,2.0841059495005684e-15,7.73461273685485e-11,0.23894260415605623,3.135494215906113,3.573445015730827e-06,0,1,0
human,sig_creator,closed,16,26,2,2.4824529773010497,2.167366297395568,1.300589401475295e-13,6.443182441340375e-11,0.2717791542093047,3.1354942159061143,3.5734450157308123e-06,0,1,0
human,sig_creator,closed,16,27,2,2.4701855580656433,2.336942600352693,2.8700647933121097e-15,9.000367850648503e-11,0.21364285149675288,3.1354942159061467,3.5734450157303473e-06,0,1,0
human,sig_creator,closed,16,28,2,2.4953071651619028,2.4243376320872096,3.5053339127292337e-15,1.0259335992525372e-10,0.19328716953503644,3.1354942159061476,3.5734450157303392e-06,0,1,0
human,sig_creator,closed,16,29,2,2.502468253667126,2.5298241753260733,3.3426747559546324e-15,6.827364742265383e-11,0.2611046896839889,3.135494215906136,3.5734450157304985e-06,0,1,0
human,sig_creator,closed,16,30,2,2.4455124151943215,2.3645979637353505,2.839970341755964e-15,1.0320157913916247e-10,0.19240177314277362,3.1354942159061143,3.5734450157308093e-06,0,1,0
human,sig_creator,closed,16,31,2,2.4488053291873912,2.440917054977417,5.5943001544798356e-15,1.0233534335868272e-10,0.19366547106980633,3.135494215906145,3.573445015730368e-06,0,1,0
human,sig_creator,closed,16,32,2,2.570295960290661,2.5441773036238016,2.437643880616374e-15,4.5463718418256954e-11,0.3405098383120912,3.1354942159053496,3.573445015741743e-06,1,1,0
human,sig_creator,closed,16,33,2,2.598634049402631,2.5512298421897706,2.5068430079596584e-15,5.302754618651066e-11,0.3093175738011422,3.135494215906147,3.573445015730341e-06,1,1,0
human,sig_creator,closed,16,34,2,2.4971151528603923,2.4908018345214367,4.3235109432870325e-15,9.794031696581627e-11,0.20034256639244696,3.135494215906146,3.5734450157303604e-06,0,1,0
human,sig_creator,closed,16,35,2,2.381939141782582,2.4663213439242386,2.6792659672852537e-15,1.0346783483205734e-10,0.19201666373327056,3.1354942159061467,3.573445015730349e-06,0,1,0
human,sig_creator,closed,16,36,2,2.3971125943958467,2.304835419184471,3.049434515761643e-15,6.045775561059541e-11,0.28378044599836366,3.135494215906113,3.57344501573083e-06,1,1,0
human,sig_creator,closed,16,37,2,2.4101694462217225,2.195444755206598,8.119911718887507e-15,6.696944220725145e-11,0.26463349404651704,3.135494215905725,3.5734450157363777e-06,1,1,0
human,sig_creator,closed,16,38,2,2.494881499375848,2.411950856800941,3.172684380681575e-15,4.3449981187464716e-11,0.34990664498793506,3.1354942159061463,3.5734450157303536e-06,1,1,0
human,sig_creator,closed,16,39,2,2.366945588495075,2.3590964268554035,3.13218499907597e-15,4.469762827274974e-11,0.34402495901987157,3.1354942159061467,3.573445015730346e-06,1,1,0
human,sig_creator,closed,16,40,2,2.499992890893423,2.5465333719010674,2.2262472836124796e-15,6.72023538527135e-11,0.2639960217693015,3.13549421590614,3.5734450157304455e-06,0,1,0
human,sig_creator,closed,16,41,2,2.4887319081523063,2.4148552088619017,5.877783798885509e-15,3.824209382395471e-11,0.3767894654673342,3.135494215906144,3.5734450157303875e-06,1,1,0
human,sig_creator,closed,16,42,2,2.482604085879355,2.185291783839521,2.4630524181723564e-15,5.386207522238616e-11,0.3062226710627225,3.1354942159061134,3.5734450157308203e-06,1,1,0
human,sig_creator,closed,16,43,2,2.5066499915119977,2.4162789354017105,2.931092922556245e-15,6.001139227546537e-11,0.28519549109411624,3.1354942159054624,3.5734450157401305e-06,1,1,0
human,sig_creator,closed,16,44,2,2.5581637768148067,2.645877029921203,2.175903343150966e-15,5.207190477232341e-11,0.3129386292122535,3.1354942159061463,3.573445015730354e-06,1,1,0
human,sig_creator,closed,16,45,2,2.5752050765795906,2.507943530380963,3.637636824269404e-15,5.677924179469098e-11,0.2958740963682969,3.1354942159061125,3.5734450157308364e-06,0,1,0
human,sig_creator,closed,16,46,2,2.477373153387639,2.3955842349992045,1.9960014663625154e-12,5.0426163982574855e-11,0.3193803590353067,3.135494215901514,3.5734450157965666e-06,1,1,0
human,sig_creator,closed,16,47,2,2.3056328309606062,2.500889239965103,1.2933309101705774e-12,8.250659065901962e-11,0.2279375338362806,3.135494215905824,3.5734450157349606e-06,0,1,0
human,sig_creator,closed,16,48,2,2.4675528166467733,2.2898725704549165,3.199458460550607e-15,7.177463548954215e-11,0.25208212255970325,3.135494215905899,3.5734450157338912e-06,0,1,0
human,sig_creator,closed,16,49,2,2.531701401740894,2.435869629875559,2.881769104772956e-15,1.0067317489939995e-10,0.19613778751434802,3.135494215906145,3.5734450157303727e-06,0,1,0
human,sig_creator,closed,16,50,2,2.4766975631962556,2.2293796753439183,1.299364693112342e-13,3.580446102083418e-11,0.39084646781040977,3.1354942159061054,3.5734450157309376e-06,1,1,0
human,sig_creator,closed,16,51,2,2.4679506003376894,2.5132205014694637,1.3025870734135418e-13,7.873920714176474e-11,0.2358684036899869,3.1354942159060806,3.57344501573129e-06,0,1,0
human,sig_creator,closed,16,52,2,2.379683009519382,2.191005830555769,2.7737198907544197e-15,8.7420975668778e-11,0.21836044247162134,3.1354942159061476,3.5734450157303346e-06,0,1,0
human,sig_creator,closed,16,53,2,2.300470934803811,2.4862839049641092,5.301253152230765e-15,9.376370465490248e-11,0.20712840343136402,3.1354942159061445,3.5734450157303778e-06,0,1,0
human,sig_creator,closed,16,54,2,2.368093814928633,1.9276405126133873,3.783479801029705e-15,7.113833814013058e-11,0.2536756430228461,3.135494215906113,3.573445015730833e-06,0,1,0
human,sig_creator,closed,16,55,2,2.5430874608856895,2.529766028770024,2.5002844364245057e-13,8.163852010670854e-11,0.22971748393418437,3.135494215906052,3.5734450157316966e-06,0,1,0
human,sig_creator,closed,16,56,2,2.542800916414781,2.3749486502367283,2.4852740211822236e-15,9.089482132211901e-11,0.2120624236371654,3.1354942159061143,3.5734450157308106e-06,0,1,0
human,sig_creator,closed,16,57,2,2.506775318991075,2.382429072128511,3.598639907886086e-15,1.074626936216988e-10,0.18641792302784227,3.1354942159061463,3.5734450157303523e-06,0,1,0
human,sig_creator,closed,16,58,2,2.5626616854275013,2.5922085533902433,2.6414224182381247e-15,8.470897224645625e-11,0.22354390700753257,3.135494215906147,3.5734450157303426e-06,0,1,0
human,sig_creator,closed,16,59,2,2.396159413661838,2.265277429266909,1.2911729052548002e-13,7.529878845487638e-11,0.24360866006918452,3.135494215906114,3.573445015730814e-06,0,1,0
human,sig_creator,closed,17,0,1,2.5058782483270985,2.4988680398858305,1.8680256730587503e-15,7.023080475606427e-11,0.2559837459271834,3.1354942159061276,3.573445015730614e-06,0,1,0
human,sig_creator,closed,17,1,1,2.382894119785618,2.481608607381441,2.10773747286385e-15,1.0668377944692158e-10,0.18748327564138426,3.135494215905814,3.5734450157351004e-06,0,1,0
human,sig_creator,closed,17,2,1,2.5170902420606973,2.4972418957021145,2.0150509990060314e-15,6.250292386596789e-11,0.27747424257726705,3.135494215906115,3.5734450157308013e-06,0,1,0
human,sig_creator,closed,17,3,1,2.5019142270398564,2.3534038394683194,1.3051518938058019e-13,9.246965661454655e-11,0.2093251016387705,3.135494215906114,3.5734450157308174e-06,0,1,0
human,sig_creator,closed,17,4,1,2.5267867979583825,2.4771566836150782,7.263851784155378e-15,1.0148441820228567e-10,0.19492322618088154,3.1354942159061454,3.5734450157303667e-06,0,1,0
human,sig_creator,closed,17,5,1,2.480883551137553,2.3330431769334927,2.312624979178784e-15,4.053731835307968e-11,0.36444910511566286,3.135494215906138,3.5734450157304667e-06,1,1,0
human,sig_creator,closed,17,6,1,2.515175967453523,2.4159156266303277,2.4135846317536607e-15,9.122831409903771e-11,0.21147649821837197,3.1354942159061467,3.5734450157303477e-06,0,1,0
human,sig_creator,closed,17,7,1,2.535663450330486,2.499847402047822,6.553981680551245e-13,6.44561264861921e-11,0.27170940583688524,3.1354942159059815,3.573445015732703e-06,0,1,0
human,sig_creator,closed,17,8,1,2.511419936354835,2.4614090939336895,2.173354298255959e-15,8.133344608201646e-11,0.23034950710505764,3.1354942159061454,3.5734450157303663e-06,0,1,0
human,sig_creator,closed,17,9,1,2.4720529919988636,2.4987586108875015,1.9488761540141323e-15,9.456524893015743e-11,0.20579044674674435,3.135494215905916,3.573445015733647e-06,0,1,0
human,sig_creator,closed,17,10,1,2.5366302447746545,2.4996021933553196,2.9950431103514864e-14,6.30465728469e-11,0.2758459781296321,3.1354942159060957,3.5734450157310715e-06,0,1,0
human,sig_creator,closed,17,11,1,2.5142891533314176,2.4990908771212244,6.431158260330127e-15,9.708551338870231e-11,0.20169482416481394,3.1354942159061108,3.5734450157308614e-06,0,1,0
human,sig_creator,closed,17,12,1,2.5060881548100276,2.4979960737548628,2.0908733744448413e-15,8.238039715685037e-11,0.22819485132483758,3.135494215906147,3.5734450157303426e-06,0,1,0
human,sig_creator,closed,17,13,1,2.536782148360263,2.4892536392931484,9.010079278075458e-15,6.40862317881977e-11,0.27278259655249054,3.1354942159061445,3.5734450157303803e-06,0,1,0
human,sig_creator,closed,17,14,1,2.536775023648202,2.481699413250253,2.284130708424843e-12,8.722215868699444e-11,0.2187322138166545,3.1354942159055765,3.573445015738498e-06,0,1,0
human,sig_creator,closed,17,15,1,2.400229051604583,2.498558487943083,2.9023584365916657e-12,8.752432964136155e-11,0.21816791146296716,3.13549421590542,3.573445015740734e-06,0,1,0
human,sig_creator,closed,17,16,1,2.5312590199667975,2.4772556534467807,7.402893991483289e-15,5.114486737489132e-11,0.316534885274807,3.135494215906146,3.5734450157303634e-06,1,1,0
human,sig_creator,closed,17,17,1,2.495861765939585,2.4735516563408173,2.802756820507149e-15,6.900010491688781e-11,0.25917990432741883,3.1354942159061476,3.573445015730338e-06,0,1,0
human,sig_creator,closed,17,18,1,2.517395857003524,2.4346346414480444,2.0103611329465596e-15,7.566826183656524e-11,0.24275292079892058,3.135494215906114,3.573445015730811e-06,0,1,0
human,sig_creator,closed,17,19,1,2.49184587866943,2.4671337026582694,2.5945131504585008e-15,8.249311053539285e-11,0.2279654605325676,3.135494215906146,3.57344501573036e-06,0,1,0
human,sig_creator,closed,17,20,1,2.540936918474422,2.499572556934945,1.889796170459301e-15,9.380782677222561e-11,0.20705437950797126,3.1354942159061374,3.5734450157304747e-06,0,1,0
human,sig_creator,closed,17,21,1,2.499265260611004,2.4896207427705903,1.9819340113306016e-15,8.795211513054968e-11,0.2173738346854827,3.135494215905902,3.5734450157338417e-06,0,1,0
human,sig_creator,closed,17,22,1,2.52042172217753,2.4971478751285603,4.801290124423074e-15,7.008638115923543e-11,0.2563542313835532,3.135494215906146,3.5734450157303587e-06,0,1,0
human,sig_creator,closed,17,23,1,2.4996036431784834,2.3372121161060733,2.3583628702506724e-11,4.956785804132631e-11,0.32284534397640224,3.1354942159002155,3.5734450158151242e-06,1,1,0
human,sig_creator,closed,17,24,1,2.528006536956612,2.467770249207102,4.097535468119447e-15,8.646079611569837e-11,0.22016787921182818,3.1354942159055508,3.5734450157388705e-06,0,1,0
human,sig_creator,closed,17,25,1,2.472618704780059,2.447386717001373,2.3791906207019338e-15,4.3834284168943016e-11,0.34807367335355954,3.135494215906146,3.573445015730354e-06,1,1,0
human,sig_creator,closed,17,26,1,2.5208217297163884,2.4810114696875907,2.0449534039485356e-15,6.963239315729256e-11,0.2575273983028663,3.1354942159061134,3.5734450157308208e-06,0,1,0
human,sig_creator,closed,17,27,1,2.3548033870256746,2.4998591747768177,1.6646918536234262e-15,5.46190990429575e-11,0.3034678344397672,3.1354942159061463,3.573445015730354e-06,1,1,0
human,sig_creator,closed,17,28,1,2.529604907611936,2.493800169431842,1.9835408568648358e-15,1.0352025656995041e-10,0.1919408794563799,3.1354942159053842,3.5734450157412435e-06,0,1,0
human,sig_creator,closed,17,29,1,2.286074858339935,2.4992622658691337,2.111091801058964e-15,6.721602515188822e-11,0.26395877098284287,3.1354942159061143,3.5734450157308123e-06,0,1,0
human,sig_creator,closed,17,30,1,2.3965459153038964,1.933752388139005,4.5436035374000565e-15,1.0769373938762101e-10,0.18610363782281783,3.1354942159061476,3.5734450157303333e-06,0,1,0
human,sig_creator,closed,17,31,1,2.4112854197167293,2.1436563391230568,3.0070102882301044e-15,6.151642968918195e-11,0.28048114303280713,3.135494215906144,3.5734450157303854e-06,0,1,0
human,sig_creator,closed,17,32,1,2.442776296666482,2.4989815345604116,2.111503381198279e-15,7.200698608875555e-11,0.2515049279132442,3.1354942159061467,3.5734450157303477e-06,0,1,0
human,sig_creator,closed,17,33,1,2.4851071048223865,2.3081318850119192,2.3711874746835313e-15,1.0462572209553743e-10,0.19035942330280547,3.1354942159054247,3.5734450157406607e-06,0,1,0
human,sig_creator,closed,17,34,1,2.5305373660562864,2.495297391892393,2.5269576866057027e-15,4.571703691150381e-11,0.33936479575264145,3.1354942159061454,3.5734450157303638e-06,1,1,0
human,sig_creator,closed,17,35,1,2.4668195096568972,2.48576710829495,6.866509612370788e-15,1.0177212870356265e-10,0.19449594499004996,3.135494215906146,3.5734450157303583e-06,0,1,0
human,sig_creator,closed,17,36,1,2.5234035800627277,2.4932333134108826,3.4524838450901054e-15,9.83302856992215e-11,0.1997312607552948,3.1354942159060384,3.573445015731898e-06,0,1,0
human,sig_creator,closed,17,37,1,2.4556015362680252,2.480467630608133,2.2666810483049795e-15,6.022889205883158e-11,0.2845038717101579,3.1354942159061476,3.5734450157303375e-06,0,1,0
human,sig_creator,closed,17,38,1,2.5294041806621244,2.4925178855997445,2.160432780161263e-15,6.21982611229938e-11,0.2783968249735399,3.1354942159061476,3.5734450157303316e-06,1,1,0
human,sig_creator,closed,17,39,1,2.441136581145099,2.464538963147648,2.178447868537135e-15,1.0551752267312429e-10,0.18910263946939063,3.135494215906114,3.573445015730819e-06,0,1,0
human,sig_creator,closed,17,40,1,2.52151307771794,2.487792684962101,2.1829050160070645e-15,3.778137330853256e-11,0.37936854029481343,3.1354942159061148,3.573445015730809e-06,1,1,0
human,sig_creator,closed,17,41,1,2.5231020400937854,2.481842648197464,7.079800536802744e-15,9.96061763741313e-11,0.19775807689392202,3.135494215906145,3.5734450157303667e-06,0,1,0
human,sig_creator,closed,17,42,1,2.4650506268736643,2.343770712216652,3.259462472928082e-15,6.666849952096159e-11,0.2654608496498304,3.1354942159061467,3.5734450157303396e-06,0,1,0
human,sig_creator,closed,17,43,1,2.531444200656205,2.4925616734480323,9.1150007602386e-15,6.446862884961819e-11,0.2716730795511254,3.135494215905577,3.5734450157384915e-06,0,1,0
human,sig_creator,closed,17,44,1,2.529382309555798,2.4986202571079135,1.7269664927288795e-15,9.164204919394986e-11,0.210754467207673,3.135494215899142,3.573445015830465e-06,0,1,0
human,sig_creator,closed,17,45,1,2.49469881451569,2.443291938278211,2.353492387116776e-15,8.341664251323075e-11,0.22610116661360907,3.135494215906145,3.5734450157303697e-06,0,1,0
human,sig_creator,closed,17,46,1,2.469539358369005,2.4917907904515046,2.9714848660092507e-15,8.379030236288471e-11,0.22535586345654873,3.135494215905899,3.5734450157338845e-06,0,1,0
human,sig_creator,closed,17,47,1,2.3084808107682067,2.251709651245912,4.9975183900064e-15,7.262215461803807e-11,0.24999075000768325,3.135494215906114,3.5734450157308157e-06,0,1,0
human,sig_creator,closed,17,48,1,2.3929909103542375,2.33082628547569,6.236243289265198e-15,6.990225403628677e-11,0.25682884008233287,3.135494215906145,3.573445015730365e-06,0,1,0
human,sig_creator,closed,17,49,1,2.5368693156505655,2.4959414512292493,1.520162889410297e-14,8.160375394326155e-11,0.22978959567981844,3.135494215906144,3.57344501573039e-06,0,1,0
human,sig_creator,closed,17,50,1,2.540072338924593,2.499551811796429,1.8988769647543e-15,8.68698199752414e-11,0.21939433569628888,3.1354942159061454,3.57344501573036e-06,0,1,0
human,sig_creator,closed,17,51,1,2.5260200531527652,2.494531869472345,2.2032606701283075e-15,7.57408680038849e-11,0.24258550130367226,3.1354942159061467,3.5734450157303473e-06,0,1,0
human,sig_creator,closed,17,52,1,2.5315178108154317,2.4761732168377386,5.1622008873400604e-15,5.1735644592864604e-11,0.31423362454361004,3.1354942159061463,3.5734450157303523e-06,1,1,0
human,sig_creator,closed,17,53,1,2.401800537378819,2.4027766930001415,1.9533505990395516e-15,6.602731721607617e-11,0.26724212541239756,3.1354942159061467,3.5734450157303523e-06,0,1,0
human,sig_creator,closed,17,54,1,2.480899272190583,2.4990290727288023,1.8893713033502555e-15,5.4114794199688996e-11,0.30529739574174797,3.135494215906113,3.5734450157308284e-06,1,1,0
human,sig_creator,closed,17,55,1,2.485520488084262,2.496600881817466,1.2778180992883426e-12,6.514425485314285e-11,0.26973475969639427,3.135494215905826,3.5734450157349238e-06,0,1,0
human,sig_creator,closed,17,56,1,2.5313917155706402,2.4939900264389285,2.002695157800781e-15,1.0696184238226624e-10,0.18710178876399294,3.135494215906148,3.5734450157303257e-06,0,1,0
human,sig_creator,closed,17,57,1,2.5088781945603067,2.4880378232026654,5.824236222176399e-15,5.212110535064422e-11,0.3127506512935989,3.135494215906107,3.5734450157309122e-06,1,1,0
human,sig_creator,closed,17,58,1,2.531285925002995,2.494730582604541,1.2887138070193398e-13,5.6107868497531416e-11,0.2981933662233721,3.1354942159061148,3.573445015730809e-06,1,1,0
human,sig_creator,closed,17,59,1,2.5160920392607125,2.4075743769821654,4.445691213153175e-15,9.34646445768414e-11,0.20763187910308611,3.1354942159061467,3.5734450157303426e-06,0,1,0
human,sig_creator,closed,18,0,2,2.3035274319995405,2.3054752208971947,2.4593341654937055e-15,7.621300008492685e-11,0.24150279498983548,3.135494215906099,3.573445015731033e-06,0,1,0
human,sig_creator,closed,18,1,2,2.33814458115734,2.456870699392841,2.3568864216337185e-15,8.613025015348591e-11,0.2207970667545207,3.135494215906146,3.573445015730354e-06,0,1,0
human,sig_creator,closed,18,2,2,2.4946274961537664,2.4323270471952387,1.8444295562981435e-15,4.1867070776950026e-11,0.3576615472515551,3.1354942159058665,3.573445015734353e-06,1,1,0
human,sig_creator,closed,18,3,2,2.5335706505557942,2.376644917255406,6.85744342475165e-15,9.055670703518427e-11,0.2126588648046491,3.135494215905782,3.573445015735554e-06,0,1,0
human,sig_creator,closed,18,4,2,2.598533320416574,2.456755013602784,2.3350349588740765e-15,4.049397152395438e-11,0.3646734418146901,3.135494215906147,3.5734450157303396e-06,1,1,0
human,sig_creator,closed,18,5,2,2.3208295767062888,2.3123396273183707,3.82456207907407e-15,6.5001532526859e-11,0.27014186003927565,3.135494215906146,3.573445015730357e-06,0,1,0
human,sig_creator,closed,18,6,2,2.3195612796577754,2.4376766489640302,5.528036126848329e-15,5.802502529102501e-11,0.29166497831514293,3.1354942159061445,3.5734450157303803e-06,0,1,0
human,sig_creator,closed,18,7,2,2.318761752517365,2.503217208048415,2.203880143320504e-15,7.506684349211813e-11,0.24414867306274982,3.135494215906146,3.5734450157303587e-06,0,1,0
human,sig_creator,closed,18,8,2,2.440287921224669,2.5104632413974612,3.4141070958501592e-15,8.719566254942149e-11,0.21878184313959195,3.1354942159061467,3.5734450157303456e-06,0,1,0
human,sig_creator,closed,18,9,2,2.1914791908243876,2.1354885739106337,3.0000591784658243e-15,7.011408260161068e-11,0.2562828871757132,3.135494215906114,3.5734450157308174e-06,0,1,0
human,sig_creator,closed,18,10,2,2.384051613354113,2.3515764893987394,5.255754955702327e-15,8.991804114871812e-11,0.21379600723077632,3.1354942159061383,3.5734450157304713e-06,0,1,0
human,sig_creator,closed,18,11,2,2.4355479937864937,2.4909171221910187,2.074174153791155e-15,9.38908134316519e-11,0.20691490736587081,3.1354942159061396,3.573445015730446e-06,0,1,0
human,sig_creator,closed,18,12,2,2.2929617167285583,2.4001648916828846,1.0411478991781346e-14,6.224741780446739e-11,0.27824772097611694,3.1354942159061023,3.573445015730978e-06,0,1,0
human,sig_creator,closed,18,13,2,2.3811714616561006,2.401394848210512,2.7645852864064904e-15,5.798752712720347e-11,0.29179001404644,3.1354942159061117,3.5734450157308457e-06,1,1,0
human,sig_creator,closed,18,14,2,2.213703556268853,2.482568340366141,6.351522643874003e-15,7.27537949323286e-11,0.24966949151829826,3.135494215906145,3.5734450157303744e-06,0,1,0
human,sig_creator,closed,18,15,2,2.5814511249653007,2.3947318699491875,2.937615949053108e-15,6.167861517516198e-11,0.2799822330326641,3.1354942159061143,3.5734450157308093e-06,1,1,0
human,sig_creator,closed,18,16,2,2.3560068836862973,1.8908015342296522,5.9055693783973135e-15,8.495231706947424e-11,0.2230688247108331,3.135494215905325,3.573445015742081e-06,0,1,0
human,sig_creator,closed,18,17,2,1.6587637707077965,1.604420131817574,2.92338532649452e-15,8.834699815302676e-11,0.21664527426109179,3.135494215906147,3.5734450157303426e-06,0,1,0
human,sig_creator,closed,18,18,2,2.1801752678965323,2.333858440182994,1.9984612880401842e-15,6.703393891692124e-11,0.26445660978462293,3.1354942159061454,3.573445015730362e-06,0,1,0
human,sig_creator,closed,18,19,2,2.53585761598483,2.1730305620302928,2.7059562264016265e-15,5.636066898036784e-11,0.29731566444796176,3.1354942159061054,3.573445015730941e-06,1,1,0
human,sig_creator,closed,18,20,2,2.0920623416947213,1.7078443730709902,3.316090767851559e-15,5.081672770770938e-11,0.3178270948685052,3.135494215906146,3.5734450157303553e-06,1,1,0
human,sig_creator,closed,18,21,2,2.3489835073863263,2.213306979791558,3.2337257736799077e-15,7.575845632391498e-11,0.24254505953363895,3.135494215906146,3.573445015730357e-06,0,1,0
human,sig_creator,closed,18,22,2,2.4689851324999115,2.2739886727344527,2.0463570163865044e-15,9.133812358944492e-11,0.21128433928427792,3.135494215906147,3.5734450157303396e-06,0,1,0
human,sig_creator,closed,18,23,2,2.561888537238209,2.3553956517268433,2.1386859259813654e-15,6.766498170083265e-11,0.26274021980209233,3.135494215906146,3.5734450157303634e-06,0,1,0
human,sig_creator,closed,18,24,2,2.2663109801736727,1.8903608424018905,4.534100211469433e-15,1.0641707437551961e-10,0.1878514358480894,3.135494215906146,3.5734450157303646e-06,0,1,0
human,sig_creator,closed,18,25,2,2.3715047451380222,2.2679677475329236,3.523180975434926e-15,9.88951681450623e-11,0.1988530772738762,3.135494215906115,3.5734450157307996e-06,0,1,0
human,sig_creator,closed,18,26,2,2.239725048481818,2.3407942279922263,3.883114080266736e-15,5.941996845223367e-11,0.2870905741440877,3.1354942159061463,3.5734450157303506e-06,0,1,0
human,sig_creator,closed,18,27,2,2.3502257647004545,2.280714330068244,6.0814702598399115e-15,8.929856922153674e-11,0.21491028387066172,3.135494215906146,3.5734450157303553e-06,0,1,0
human,sig_creator,closed,18,28,2,2.363969774172846,2.6028758991979544,3.188195381418697e-15,6.150154655712201e-11,0.2805270749688549,3.1354942159061396,3.573445015730449e-06,0,1,0
human,sig_creator,closed,18,29,2,2.358764759741805,2.3753174759268396,7.339476297351139e-15,6.661279520556077e-11,0.26561466092005986,3.1354942159061454,3.573445015730365e-06,1,1,0
human,sig_creator,closed,18,30,2,2.557224931383102,2.641464045384479,2.4741516976278865e-15,7.407980871010613e-11,0.24647451481456922,3.135494215906083,3.5734450157312646e-06,0,1,0
human,sig_creator,closed,18,31,2,2.3884008325077772,1.6759029357534339,3.237589852001344e-15,6.852286889842647e-11,0.2604413351935112,3.135494215906145,3.573445015730376e-06,0,1,0
human,sig_creator,closed,18,32,2,2.3716522563650684,2.39464748122183,4.130714724074953e-15,8.197949967634615e-11,0.2290150477494582,3.135494215906145,3.57344501573037e-06,0,1,0
human,sig_creator,closed,18,33,2,2.376955513512469,2.01002347665249,1.537739317839811e-13,3.9238474451351666e-11,0.37133136491633545,3.1354942159060526,3.57344501573169e-06,1,1,0
human,sig_creator,closed,18,34,2,2.178489495648946,2.3361742183279035,2.142873446052939e-15,8.51811277454181e-11,0.22262353822255776,3.135494215906146,3.5734450157303587e-06,0,1,0
human,sig_creator,closed,18,35,2,2.458288782393514,2.3129083565681245,2.5769991052761017e-15,9.141743127667305e-11,0.21114642590682337,3.135494215905759,3.573445015735889e-06,0,1,0
human,sig_creator,closed,18,36,2,2.477503876523265,2.454989591454365,6.235750341357908e-15,7.212912443784223e-11,0.25120358071539184,3.1354942159061445,3.5734450157303778e-06,0,1,0
human,sig_creator,closed,18,37,2,2.560951886164225,2.423965575818869,2.1437160125853938e-15,1.0139764789814126e-10,0.19505270067409586,3.1354942159061467,3.5734450157303443e-06,0,1,0
human,sig_creator,closed,18,38,2,2.5191030327901567,2.494485239192284,6.192982633809685e-15,1.0388822168411581e-10,0.19141145878610327,3.135494215906146,3.5734450157303587e-06,0,1,0
human,sig_creator,closed,18,39,2,2.433420184108091,2.378848306151566,4.262825080558571e-15,6.121520570113272e-11,0.28141183491914235,3.135494215906145,3.573445015730373e-06,0,1,0
human,sig_creator,closed,18,40,2,2.4760360432098185,2.6288815283433915,4.466704981036972e-15,5.23472774924876e-11,0.31188755217693254,3.1354942159061463,3.573445015730349e-06,1,1,0
human,sig_creator,closed,18,41,2,2.329510442459071,2.3346637642770904,2.9194544104281966e-15,9.435803265489592e-11,0.20613485983708008,3.1354942159061463,3.573445015730349e-06,0,1,0
human,sig_creator,closed,18,42,2,2.3360446224960887,2.4077251747132933,3.776649692475936e-15,8.306201453611908e-11,0.226813597066604,3.1354942159061143,3.5734450157308123e-06,0,1,0
human,sig_creator,closed,18,43,2,2.2586365114453075,2.3731352185809564,2.7912290893840743e-15,8.265659253807106e-11,0.2276330318906463,3.135494215905787,3.573445015735486e-06,0,1,0
human,sig_creator,closed,18,44,2,2.5181751277079023,2.6980524997223054,1.351608602415751e-12,9.584747966848853e-11,0.20368631958891747,3.1354942159058092,3.573445015735175e-06,0,1,0
human,sig_creator,closed,18,45,2,2.2297933508753163,2.05691859419565,2.692139380229037e-15,6.877541315570217e-11,0.25977252887969426,3.135494215906128,3.5734450157306153e-06,0,1,0
human,sig_creator,closed,18,46,2,2.2120847490398403,1.8155183090855946,3.670864706186224e-15,6.718376304293233e-11,0.2640469103219544,3.135494215906146,3.5734450157303646e-06,0,1,0
human,sig_creator,closed,18,47,2,2.349808784201705,2.4669792614639494,2.059328304561584e-15,8.014137963621635e-11,0.23285316957640942,3.1354942159047865,3.5734450157497875e-06,0,1,0
human,sig_creator,closed,18,48,2,2.5097919078704836,2.6116627342633585,1.3121228053529766e-13,6.321505869184367e-11,0.27534492399803534,3.135494215906113,3.5734450157308284e-06,1,1,0
human,sig_creator,closed,18,49,2,2.3688000050153493,2.063216598421224,2.6014244126412715e-15,9.486857833696991e-11,0.20528885457026616,3.1354942159058017,3.5734450157352812e-06,0,1,0
human,sig_creator,closed,18,50,2,2.3641499249535216,2.375243490873949,2.1715085912211456e-15,8.545237554557223e-11,0.22209828526526543,3.1354942159061467,3.5734450157303456e-06,0,1,0
human,sig_creator,closed,18,51,2,2.0094103034497732,1.8875311739798026,2.692614302395756e-15,9.44912020053225e-11,0.20591329641296202,3.135494215906122,3.573445015730703e-06,0,1,0
