regime,arm,observer,n_train,evasion,trained_at,evaded,fired,score
no_evasion,human_careful,0,128,0.0,0.0,0,0,-2.0794415416798357
no_evasion,human_careful,1,128,0.0,0.0,0,0,-1.7917594692280552
no_evasion,human_careful,2,128,0.0,0.0,0,0,-1.6917246050779422
no_evasion,human_careful,3,128,0.0,0.0,0,0,-2.132309885072049
no_evasion,human_careful,4,128,0.0,0.0,0,0,-1.0303474844527718
no_evasion,human_careful,5,128,0.0,0.0,0,0,-1.8458266904983311
no_evasion,human_careful,6,128,0.0,0.0,0,0,-1.3872190034141323
no_evasion,human_careful,7,128,0.0,0.0,0,0,-1.0303474844527718
no_evasion,human_careful,8,128,0.0,0.0,0,0,-2.0149030205422647
no_evasion,human_careful,9,128,0.0,0.0,0,0,-1.8458266904983311
no_evasion,human_careful,10,128,0.0,0.0,0,0,-1.0116009116784799
no_evasion,human_careful,11,128,0.0,0.0,0,0,-1.9620346771500519
no_evasion,human_careful,12,128,0.0,0.0,0,0,-1.7917594692280552
no_evasion,human_careful,13,128,0.0,0.0,0,0,-1.492445604826069
no_evasion,human_careful,14,128,0.0,0.0,0,0,-1.9620346771500519
no_evasion,human_careful,15,128,0.0,0.0,0,0,-0.9286113163299339
no_evasion,human_fast,0,128,0.0,0.0,0,0,-1.187015360868017
no_evasion,human_fast,1,128,0.0,0.0,0,0,-1.2931666045741952
no_evasion,human_fast,2,128,0.0,0.0,0,0,-1.904027092490299
no_evasion,human_fast,3,128,0.0,0.0,0,0,-1.7234946650127174
no_evasion,human_fast,4,128,0.0,0.0,0,0,-1.5668267885974723
no_evasion,human_fast,5,128,0.0,0.0,0,0,-2.107721168325513
no_evasion,human_fast,6,128,0.0,0.0,0,0,-2.054438268011547
no_evasion,human_fast,7,128,0.0,0.0,0,0,-1.0303474844527718
no_evasion,human_fast,8,128,0.0,0.0,0,0,-2.0149030205422647
no_evasion,human_fast,9,128,0.0,0.0,0,0,-1.9021854671796425
no_evasion,human_fast,10,128,0.0,0.0,0,0,-1.9800570842401441
no_evasion,human_fast,11,128,0.0,0.0,0,0,-1.8841630600895503
no_evasion,human_fast,12,128,0.0,0.0,0,0,-1.4736990320517769
no_evasion,human_fast,13,128,0.0,0.0,0,0,-1.8233892078248986
no_evasion,human_fast,14,128,0.0,0.0,0,0,-1.9800570842401441
no_evasion,human_fast,15,128,0.0,0.0,0,0,-2.3343551529288207
no_evasion,machine,0,512,0.0,0.0,0,1,3.4781584227982836
no_evasion,machine,1,512,0.0,0.0,0,1,3.9966724708746058
no_evasion,machine,2,512,0.0,0.0,0,1,5.033700567027251
no_evasion,machine,3,512,0.0,0.0,0,1,2.6810064565192313
no_evasion,machine,4,512,0.0,0.0,0,1,2.500817258864322
no_evasion,machine,5,512,0.0,0.0,0,1,0.1505509328200049
no_evasion,machine,6,512,0.0,0.0,0,1,1.6439783603665863
no_evasion,machine,7,512,0.0,0.0,0,1,5.033700567027251
no_evasion,machine,8,512,0.0,0.0,0,1,3.9966724708746058
no_evasion,machine,9,512,0.0,0.0,0,1,5.033700567027251
no_evasion,machine,10,512,0.0,0.0,0,1,2.008984113345845
no_evasion,machine,11,512,0.0,0.0,0,1,3.4781584227982836
no_evasion,machine,12,512,0.0,0.0,0,1,2.0697579656104965
no_evasion,machine,13,512,0.0,0.0,0,1,5.033700567027251
no_evasion,machine,14,512,0.0,0.0,0,1,2.6810064565192313
no_evasion,machine,15,512,0.0,0.0,0,1,2.532160242080414
no_evasion,human_careful,0,512,0.0,0.0,0,0,-2.484906649788
no_evasion,human_careful,1,512,0.0,0.0,0,0,-2.024381764496808
no_evasion,human_careful,2,512,0.0,0.0,0,0,-2.346327311468586
no_evasion,human_careful,3,512,0.0,0.0,0,0,-2.3220741933744433
no_evasion,human_careful,4,512,0.0,0.0,0,0,-1.9657179558789135
no_evasion,human_careful,5,512,0.0,0.0,0,0,-2.351375257163478
no_evasion,human_careful,6,512,0.0,0.0,0,0,-2.266630544368731
no_evasion,human_careful,7,512,0.0,0.0,0,0,-1.9657179558789135
no_evasion,human_careful,8,512,0.0,0.0,0,0,-2.0794415416798357
no_evasion,human_careful,9,512,0.0,0.0,0,0,-2.351375257163478
no_evasion,human_careful,10,512,0.0,0.0,0,0,-2.1594842493533726
no_evasion,human_careful,11,512,0.0,0.0,0,0,-2.1732279789356257
no_evasion,human_careful,12,512,0.0,0.0,0,0,-2.024381764496808
no_evasion,human_careful,13,512,0.0,0.0,0,0,-2.321558523078273
no_evasion,human_careful,14,512,0.0,0.0,0,0,-2.1732279789356257
no_evasion,human_careful,15,512,0.0,0.0,0,0,-2.1818858315739837
no_evasion,human_fast,0,512,0.0,0.0,0,0,-2.24717733930687
no_evasion,human_fast,1,512,0.0,0.0,0,0,-2.273858241864715
no_evasion,human_fast,2,512,0.0,0.0,0,0,-2.39845133820939
no_evasion,human_fast,3,512,0.0,0.0,0,0,-2.377670294684678
no_evasion,human_fast,4,512,0.0,0.0,0,0,-2.0962109112567218
no_evasion,human_fast,5,512,0.0,0.0,0,0,-2.4670770881376716
no_evasion,human_fast,6,512,0.0,0.0,0,0,-2.300579068885525
no_evasion,human_fast,7,512,0.0,0.0,0,0,-1.9657179558789135
no_evasion,human_fast,8,512,0.0,0.0,0,0,-2.0794415416798357
no_evasion,human_fast,9,512,0.0,0.0,0,0,-2.2607306853355973
no_evasion,human_fast,10,512,0.0,0.0,0,0,-2.282225809824516
no_evasion,human_fast,11,512,0.0,0.0,0,0,-2.151732854446707
no_evasion,human_fast,12,512,0.0,0.0,0,0,-2.2946392853894273
no_evasion,human_fast,13,512,0.0,0.0,0,0,-2.24446729727912
no_evasion,human_fast,14,512,0.0,0.0,0,0,-2.282225809824516
no_evasion,human_fast,15,512,0.0,0.0,0,0,-2.5022633910293526
stale,machine,0,512,0.0,0.0,0,1,3.4781584227982836
stale,machine,1,512,0.0,0.0,0,1,3.9966724708746058
stale,machine,2,512,0.0,0.0,0,1,5.033700567027251
stale,machine,3,512,0.0,0.0,0,1,2.6810064565192313
stale,machine,4,512,0.0,0.0,0,1,2.500817258864322
stale,machine,5,512,0.0,0.0,0,1,0.1505509328200049
stale,machine,6,512,0.0,0.0,0,1,1.6439783603665863
stale,machine,7,512,0.0,0.0,0,1,5.033700567027251
stale,machine,8,512,0.0,0.0,0,1,3.9966724708746058
stale,machine,9,512,0.0,0.0,0,1,5.033700567027251
stale,machine,10,512,0.0,0.0,0,1,2.008984113345845
stale,machine,11,512,0.0,0.0,0,1,3.4781584227982836
stale,machine,12,512,0.0,0.0,0,1,2.0697579656104965
stale,machine,13,512,0.0,0.0,0,1,5.033700567027251
stale,machine,14,512,0.0,0.0,0,1,2.6810064565192313
stale,machine,15,512,0.0,0.0,0,1,2.532160242080414
stale,human_careful,0,512,0.0,0.0,0,0,-2.484906649788
stale,human_careful,1,512,0.0,0.0,0,0,-2.024381764496808
stale,human_careful,2,512,0.0,0.0,0,0,-2.346327311468586
stale,human_careful,3,512,0.0,0.0,0,0,-2.3220741933744433
stale,human_careful,4,512,0.0,0.0,0,0,-1.9657179558789135
stale,human_careful,5,512,0.0,0.0,0,0,-2.351375257163478
stale,human_careful,6,512,0.0,0.0,0,0,-2.266630544368731
stale,human_careful,7,512,0.0,0.0,0,0,-1.9657179558789135
stale,human_careful,8,512,0.0,0.0,0,0,-2.0794415416798357
stale,human_careful,9,512,0.0,0.0,0,0,-2.351375257163478
stale,human_careful,10,512,0.0,0.0,0,0,-2.1594842493533726
stale,human_careful,11,512,0.0,0.0,0,0,-2.1732279789356257
stale,human_careful,12,512,0.0,0.0,0,0,-2.024381764496808
stale,human_careful,13,512,0.0,0.0,0,0,-2.321558523078273
stale,human_careful,14,512,0.0,0.0,0,0,-2.1732279789356257
stale,human_careful,15,512,0.0,0.0,0,0,-2.1818858315739837
stale,human_fast,0,512,0.0,0.0,0,0,-2.24717733930687
stale,human_fast,1,512,0.0,0.0,0,0,-2.273858241864715
stale,human_fast,2,512,0.0,0.0,0,0,-2.39845133820939
stale,human_fast,3,512,0.0,0.0,0,0,-2.377670294684678
stale,human_fast,4,512,0.0,0.0,0,0,-2.0962109112567218
stale,human_fast,5,512,0.0,0.0,0,0,-2.4670770881376716
stale,human_fast,6,512,0.0,0.0,0,0,-2.300579068885525
stale,human_fast,7,512,0.0,0.0,0,0,-1.9657179558789135
stale,human_fast,8,512,0.0,0.0,0,0,-2.0794415416798357
stale,human_fast,9,512,0.0,0.0,0,0,-2.2607306853355973
stale,human_fast,10,512,0.0,0.0,0,0,-2.282225809824516
stale,human_fast,11,512,0.0,0.0,0,0,-2.151732854446707
stale,human_fast,12,512,0.0,0.0,0,0,-2.2946392853894273
stale,human_fast,13,512,0.0,0.0,0,0,-2.24446729727912
stale,human_fast,14,512,0.0,0.0,0,0,-2.282225809824516
stale,human_fast,15,512,0.0,0.0,0,0,-2.5022633910293526
stale,machine,0,512,0.25,0.0,0,1,3.4781584227982836
stale,machine,1,512,0.25,0.0,0,1,3.9966724708746058
stale,machine,2,512,0.25,0.0,0,1,5.033700567027251
stale,machine,3,512,0.25,0.0,1,0,-2.3220741933744433
stale,machine,4,512,0.25,0.0,0,1,2.500817258864322
stale,machine,5,512,0.25,0.0,0,1,0.1505509328200049
stale,machine,6,512,0.25,0.0,0,1,1.6439783603665863
stale,machine,7,512,0.25,0.0,0,1,5.033700567027251
stale,machine,8,512,0.25,0.0,0,1,3.9966724708746058
stale,machine,9,512,0.25,0.0,0,1,5.033700567027251
stale,machine,10,512,0.25,0.0,0,1,2.008984113345845
stale,machine,11,512,0.25,0.0,0,1,3.4781584227982836
stale,machine,12,512,0.25,0.0,0,1,2.0697579656104965
stale,machine,13,512,0.25,0.0,0,1,5.033700567027251
stale,machine,14,512,0.25,0.0,0,1,2.6810064565192313
stale,machine,15,512,0.25,0.0,0,1,2.532160242080414
stale,human_careful,0,512,0.25,0.0,0,0,-2.484906649788
stale,human_careful,1,512,0.25,0.0,0,0,-2.024381764496808
stale,human_careful,2,512,0.25,0.0,0,0,-2.346327311468586
stale,human_careful,3,512,0.25,0.0,0,0,-2.3220741933744433
stale,human_careful,4,512,0.25,0.0,0,0,-1.9657179558789135
stale,human_careful,5,512,0.25,0.0,0,0,-2.351375257163478
stale,human_careful,6,512,0.25,0.0,0,0,-2.266630544368731
stale,human_careful,7,512,0.25,0.0,0,0,-1.9657179558789135
stale,human_careful,8,512,0.25,0.0,0,0,-2.0794415416798357
stale,human_careful,9,512,0.25,0.0,0,0,-2.351375257163478
stale,human_careful,10,512,0.25,0.0,0,0,-2.1594842493533726
stale,human_careful,11,512,0.25,0.0,0,0,-2.1732279789356257
stale,human_careful,12,512,0.25,0.0,0,0,-2.024381764496808
stale,human_careful,13,512,0.25,0.0,0,0,-2.321558523078273
stale,human_careful,14,512,0.25,0.0,0,0,-2.1732279789356257
stale,human_careful,15,512,0.25,0.0,0,0,-2.1818858315739837
stale,human_fast,0,512,0.25,0.0,0,0,-2.24717733930687
stale,human_fast,1,512,0.25,0.0,0,0,-2.273858241864715
stale,human_fast,2,512,0.25,0.0,0,0,-2.39845133820939
stale,human_fast,3,512,0.25,0.0,0,0,-2.377670294684678
stale,human_fast,4,512,0.25,0.0,0,0,-2.0962109112567218
stale,human_fast,5,512,0.25,0.0,0,0,-2.4670770881376716
stale,human_fast,6,512,0.25,0.0,0,0,-2.300579068885525
stale,human_fast,7,512,0.25,0.0,0,0,-1.9657179558789135
stale,human_fast,8,512,0.25,0.0,0,0,-2.0794415416798357
stale,human_fast,9,512,0.25,0.0,0,0,-2.2607306853355973
stale,human_fast,10,512,0.25,0.0,0,0,-2.282225809824516
stale,human_fast,11,512,0.25,0.0,0,0,-2.151732854446707
stale,human_fast,12,512,0.25,0.0,0,0,-2.2946392853894273
stale,human_fast,13,512,0.25,0.0,0,0,-2.24446729727912
stale,human_fast,14,512,0.25,0.0,0,0,-2.282225809824516
stale,human_fast,15,512,0.25,0.0,0,0,-2.5022633910293526
stale,machine,0,512,0.5,0.0,0,1,3.4781584227982836
stale,machine,1,512,0.5,0.0,1,0,-2.024381764496808
stale,machine,2,512,0.5,0.0,1,0,-2.470920407813261
stale,machine,3,512,0.5,0.0,1,0,-2.3220741933744433
stale,machine,4,512,0.5,0.0,0,1,2.500817258864322
stale,machine,5,512,0.5,0.0,0,1,0.1505509328200049
stale,machine,6,512,0.5,0.0,0,1,1.6439783603665863
stale,machine,7,512,0.5,0.0,0,1,5.033700567027251
stale,machine,8,512,0.5,0.0,0,1,3.9966724708746058
stale,machine,9,512,0.5,0.0,1,0,-2.266630544368731
stale,machine,10,512,0.5,0.0,0,1,2.008984113345845
stale,machine,11,512,0.5,0.0,0,1,3.4781584227982836
stale,machine,12,512,0.5,0.0,1,0,-2.1732279789356257
stale,machine,13,512,0.5,0.0,1,0,-2.097141118779237
stale,machine,14,512,0.5,0.0,1,0,-2.1732279789356257
stale,machine,15,512,0.5,0.0,0,1,2.532160242080414
stale,human_careful,0,512,0.5,0.0,0,0,-2.484906649788
stale,human_careful,1,512,0.5,0.0,0,0,-2.024381764496808
stale,human_careful,2,512,0.5,0.0,0,0,-2.346327311468586
stale,human_careful,3,512,0.5,0.0,0,0,-2.3220741933744433
stale,human_careful,4,512,0.5,0.0,0,0,-1.9657179558789135
stale,human_careful,5,512,0.5,0.0,0,0,-2.351375257163478
stale,human_careful,6,512,0.5,0.0,0,0,-2.266630544368731
stale,human_careful,7,512,0.5,0.0,0,0,-1.9657179558789135
stale,human_careful,8,512,0.5,0.0,0,0,-2.0794415416798357
stale,human_careful,9,512,0.5,0.0,0,0,-2.351375257163478
stale,human_careful,10,512,0.5,0.0,0,0,-2.1594842493533726
stale,human_careful,11,512,0.5,0.0,0,0,-2.1732279789356257
stale,human_careful,12,512,0.5,0.0,0,0,-2.024381764496808
stale,human_careful,13,512,0.5,0.0,0,0,-2.321558523078273
stale,human_careful,14,512,0.5,0.0,0,0,-2.1732279789356257
stale,human_careful,15,512,0.5,0.0,0,0,-2.1818858315739837
stale,human_fast,0,512,0.5,0.0,0,0,-2.24717733930687
stale,human_fast,1,512,0.5,0.0,0,0,-2.273858241864715
stale,human_fast,2,512,0.5,0.0,0,0,-2.39845133820939
stale,human_fast,3,512,0.5,0.0,0,0,-2.377670294684678
stale,human_fast,4,512,0.5,0.0,0,0,-2.0962109112567218
stale,human_fast,5,512,0.5,0.0,0,0,-2.4670770881376716
stale,human_fast,6,512,0.5,0.0,0,0,-2.300579068885525
stale,human_fast,7,512,0.5,0.0,0,0,-1.9657179558789135
stale,human_fast,8,512,0.5,0.0,0,0,-2.0794415416798357
stale,human_fast,9,512,0.5,0.0,0,0,-2.2607306853355973
stale,human_fast,10,512,0.5,0.0,0,0,-2.282225809824516
stale,human_fast,11,512,0.5,0.0,0,0,-2.151732854446707
stale,human_fast,12,512,0.5,0.0,0,0,-2.2946392853894273
stale,human_fast,13,512,0.5,0.0,0,0,-2.24446729727912
stale,human_fast,14,512,0.5,0.0,0,0,-2.282225809824516
stale,human_fast,15,512,0.5,0.0,0,0,-2.5022633910293526
stale,machine,0,512,0.75,0.0,0,1,3.4781584227982836
stale,machine,1,512,0.75,0.0,1,0,-2.024381764496808
stale,machine,2,512,0.75,0.0,1,0,-2.470920407813261
stale,machine,3,512,0.75,0.0,1,0,-2.3220741933744433
stale,machine,4,512,0.75,0.0,0,1,2.500817258864322
stale,machine,5,512,0.75,0.0,0,1,0.1505509328200049
stale,machine,6,512,0.75,0.0,1,0,-2.1759859725408504
stale,machine,7,512,0.75,0.0,0,1,5.033700567027251
stale,machine,8,512,0.75,0.0,1,1,0.2916058278891933
stale,machine,9,512,0.75,0.0,1,0,-2.266630544368731
stale,machine,10,512,0.75,0.0,0,1,2.008984113345845
stale,machine,11,512,0.75,0.0,1,0,-2.024381764496808
stale,machine,12,512,0.75,0.0,1,0,-2.1732279789356257
stale,machine,13,512,0.75,0.0,1,0,-2.097141118779237
stale,machine,14,512,0.75,0.0,1,0,-2.1732279789356257
stale,machine,15,512,0.75,0.0,0,1,2.532160242080414
stale,human_careful,0,512,0.75,0.0,0,0,-2.484906649788
stale,human_careful,1,512,0.75,0.0,0,0,-2.024381764496808
stale,human_careful,2,512,0.75,0.0,0,0,-2.346327311468586
stale,human_careful,3,512,0.75,0.0,0,0,-2.3220741933744433
stale,human_careful,4,512,0.75,0.0,0,0,-1.9657179558789135
stale,human_careful,5,512,0.75,0.0,0,0,-2.351375257163478
stale,human_careful,6,512,0.75,0.0,0,0,-2.266630544368731
stale,human_careful,7,512,0.75,0.0,0,0,-1.9657179558789135
stale,human_careful,8,512,0.75,0.0,0,0,-2.0794415416798357
stale,human_careful,9,512,0.75,0.0,0,0,-2.351375257163478
stale,human_careful,10,512,0.75,0.0,0,0,-2.1594842493533726
stale,human_careful,11,512,0.75,0.0,0,0,-2.1732279789356257
stale,human_careful,12,512,0.75,0.0,0,0,-2.024381764496808
stale,human_careful,13,512,0.75,0.0,0,0,-2.321558523078273
stale,human_careful,14,512,0.75,0.0,0,0,-2.1732279789356257
stale,human_careful,15,512,0.75,0.0,0,0,-2.1818858315739837
stale,human_fast,0,512,0.75,0.0,0,0,-2.24717733930687
stale,human_fast,1,512,0.75,0.0,0,0,-2.273858241864715
stale,human_fast,2,512,0.75,0.0,0,0,-2.39845133820939
stale,human_fast,3,512,0.75,0.0,0,0,-2.377670294684678
stale,human_fast,4,512,0.75,0.0,0,0,-2.0962109112567218
stale,human_fast,5,512,0.75,0.0,0,0,-2.4670770881376716
stale,human_fast,6,512,0.75,0.0,0,0,-2.300579068885525
stale,human_fast,7,512,0.75,0.0,0,0,-1.9657179558789135
stale,human_fast,8,512,0.75,0.0,0,0,-2.0794415416798357
stale,human_fast,9,512,0.75,0.0,0,0,-2.2607306853355973
stale,human_fast,10,512,0.75,0.0,0,0,-2.282225809824516
stale,human_fast,11,512,0.75,0.0,0,0,-2.151732854446707
stale,human_fast,12,512,0.75,0.0,0,0,-2.2946392853894273
stale,human_fast,13,512,0.75,0.0,0,0,-2.24446729727912
stale,human_fast,14,512,0.75,0.0,0,0,-2.282225809824516
stale,human_fast,15,512,0.75,0.0,0,0,-2.5022633910293526
